chrom	start	end	in_tpbase	in_tp	in_fn	in_fp	refined	out_tpbase	out_tp	out_fn	out_fp	state
chr1	5198974	5199240	0	0	0	0	False	0	0	0	0	TN
chr1	5214562	5214783	0	0	0	0	False	0	0	0	0	TN
chr1	5225122	5225343	0	0	0	0	False	0	0	0	0	TN
chr1	5246049	5246801	1	1	0	0	False	1	1	0	0	TP
chr1	5334009	5334231	1	1	1	0	True	1	1	1	0	FN
chr1	5387058	5387279	0	0	2	0	False	0	0	2	0	FN
chr1	5404790	5405011	0	0	0	0	False	0	0	0	0	TN
chr1	5414041	5414337	0	0	1	0	False	0	0	1	0	FN
chr1	5523271	5523551	0	0	2	0	False	0	0	2	0	FN
chr1	5655761	5656020	0	0	0	0	False	0	0	0	0	TN
chr1	5701642	5701863	0	0	0	0	False	0	0	0	0	TN
chr1	5722309	5722530	0	0	0	0	False	0	0	0	0	TN
chr1	5816881	5817381	0	0	3	0	False	0	0	3	0	FN
chr1	5874117	5874338	0	0	1	0	False	0	0	1	0	FN
chr1	5884384	5884654	0	0	0	0	False	0	0	0	0	TN
chr1	5977793	5978014	0	0	2	0	False	0	0	2	0	FN
chr1	6004927	6006650	0	0	9	0	False	0	0	9	0	FN
chr1	6154969	6155229	0	0	0	0	False	0	0	0	0	TN
chr1	6159987	6160454	1	1	0	0	False	1	1	0	0	TP
chr1	6897362	6897583	0	0	0	0	False	0	0	0	0	TN
chr1	7114634	7115750	1	1	0	0	False	1	1	0	0	TP
chr1	7139138	7139359	0	0	0	0	False	0	0	0	0	TN
chr1	7456919	7457172	0	0	0	0	False	0	0	0	0	TN
chr1	7520108	7520329	0	0	2	0	False	0	0	2	0	FN
chr1	7803253	7803543	0	0	2	0	False	0	0	2	0	FN
chr1	7902979	7903200	0	0	0	0	False	0	0	0	0	TN
chr1	8157756	8158014	0	0	0	0	False	0	0	0	0	TN
chr1	8331334	8331555	0	0	2	0	False	0	0	2	0	FN
chr1	8386456	8386677	0	0	1	0	False	0	0	1	0	FN
chr1	8441819	8442040	0	0	1	0	False	0	0	1	0	FN
chr1	8645944	8646211	0	0	0	0	False	0	0	0	0	TN
chr1	9077626	9077847	0	0	1	0	False	0	0	1	0	FN
chr1	9123635	9123856	0	0	0	0	False	0	0	0	0	TN
chr1	9282403	9282624	0	0	2	0	False	0	0	2	0	FN
chr1	9380144	9380365	0	0	0	0	False	0	0	0	0	TN
chr1	9592530	9592796	0	0	0	0	False	0	0	0	0	TN
chr1	9623877	9624098	0	0	2	0	False	0	0	2	0	FN
chr1	10187484	10188203	2	1	2	1	True	3	2	0	0	TP
chr1	10744233	10744622	0	0	1	0	False	0	0	1	0	FN
chr1	10785024	10785245	0	0	1	0	False	0	0	1	0	FN
chr1	11641571	11641792	0	0	0	0	False	0	0	0	0	TN
chr1	11909476	11909697	0	0	0	0	False	0	0	0	0	TN
chr1	12042557	12042799	1	1	0	0	False	1	1	0	0	TP
chr1	13522002	13522255	0	0	0	0	False	0	0	0	0	TN
chr1	13588869	13589090	0	0	1	0	False	0	0	1	0	FN
chr1	14092420	14092681	0	0	0	0	False	0	0	0	0	TN
chr1	14109702	14112554	1	1	2	0	True	1	1	1	0	FN
chr1	14133268	14133526	0	0	0	0	False	0	0	0	0	TN
chr1	14492554	14492829	2	1	1	0	True	3	2	0	0	TP
chr1	14514230	14514611	2	2	1	0	True	3	2	0	0	TP
chr1	14681523	14681782	0	0	0	0	False	0	0	0	0	TN
chr1	14958250	14958511	0	0	0	0	False	0	0	0	0	TN
chr1	15038676	15039007	0	0	1	0	False	0	0	1	0	FN
chr1	16192670	16192891	0	0	0	0	False	0	0	0	0	TN
chr1	17235182	17235403	0	0	0	0	False	0	0	0	0	TN
chr1	17241340	17241705	0	0	1	1	True	0	0	1	1	FN,FP
chr1	17351873	17352359	0	0	0	0	False	0	0	0	0	TN
chr1	17689370	17689591	0	0	1	0	False	0	0	1	0	FN
chr1	17768204	17768425	0	0	1	0	False	0	0	1	0	FN
chr1	18049526	18049996	2	1	2	1	True	2	1	2	1	FN,FP
chr1	18330413	18330790	1	1	0	0	False	1	1	0	0	TP
chr1	18359255	18359476	0	0	0	0	False	0	0	0	0	TN
chr1	18363362	18363615	0	0	0	0	False	0	0	0	0	TN
chr1	18478465	18478686	0	0	0	0	False	0	0	0	0	TN
chr1	18502721	18502996	0	0	2	0	False	0	0	2	0	FN
chr1	18925746	18926045	2	1	0	1	True	2	2	0	0	TP
chr1	19143144	19143409	0	0	0	0	False	0	0	0	0	TN
chr1	19471754	19472005	0	0	0	0	False	0	0	0	0	TN
chr1	20496308	20496562	0	0	0	0	False	0	0	0	0	TN
chr1	20599506	20599727	0	0	0	0	False	0	0	0	0	TN
chr1	20608299	20608520	0	0	0	0	False	0	0	0	0	TN
chr1	21023823	21024084	0	0	0	0	False	0	0	0	0	TN
chr1	21179677	21180181	2	2	2	0	True	3	2	1	0	FN
chr1	21388337	21388857	1	1	2	0	True	1	1	1	0	FN
chr1	21576113	21576334	0	0	1	0	False	0	0	1	0	FN
chr1	22370066	22370287	0	0	0	0	False	0	0	0	0	TN
chr1	22394176	22394397	0	0	0	0	False	0	0	0	0	TN
chr1	22570329	22570550	0	0	1	0	False	0	0	1	0	FN
chr1	22658786	22659042	0	0	0	0	False	0	0	0	0	TN
chr1	23017066	23017329	0	0	0	0	False	0	0	0	0	TN
chr1	23218397	23218618	0	0	0	0	False	0	0	0	0	TN
chr1	23392294	23392555	0	0	3	1	True	3	2	0	0	TP
chr1	23503943	23504519	0	0	0	0	False	0	0	0	0	TN
chr1	23710845	23711066	0	0	0	0	False	0	0	0	0	TN
chr1	23899699	23900066	0	0	3	1	True	2	1	0	0	TP
chr1	23935592	23935945	0	0	0	0	False	0	0	0	0	TN
chr1	24048061	24048316	0	0	0	0	False	0	0	0	0	TN
chr1	24162677	24162930	0	0	0	0	False	0	0	0	0	TN
chr1	24211875	24212483	0	0	4	1	True	2	2	2	0	FN
chr1	24344879	24345267	2	2	1	0	True	3	3	1	0	FN
chr1	24448562	24448783	0	0	1	0	False	0	0	1	0	FN
chr1	24477935	24481060	0	0	1	0	False	0	0	1	0	FN
chr1	24873535	24873756	0	0	0	0	False	0	0	0	0	TN
chr1	25462685	25462906	0	0	0	0	False	0	0	0	0	TN
chr1	25808186	25808451	0	0	0	0	False	0	0	0	0	TN
chr1	26163210	26163757	0	0	1	0	False	0	0	1	0	FN
chr1	26344903	26345175	0	0	1	0	False	0	0	1	0	FN
chr1	26637591	26637882	0	0	0	1	False	0	0	0	1	FP
chr1	26800149	26800370	0	0	0	0	False	0	0	0	0	TN
chr1	27668876	27669132	0	0	0	0	False	0	0	0	0	TN
chr1	28935356	28935577	0	0	0	0	False	0	0	0	0	TN
chr1	29687630	29687851	0	0	0	0	False	0	0	0	0	TN
chr1	29707311	29707532	0	0	1	0	False	0	0	1	0	FN
chr1	29727102	29727871	1	1	3	0	True	1	1	2	0	FN
chr1	29771200	29771823	3	3	0	0	False	3	3	0	0	TP
chr1	29905568	29905789	0	0	0	0	False	0	0	0	0	TN
chr1	30036540	30036761	0	0	0	0	False	0	0	0	0	TN
chr1	30191312	30191574	0	0	0	0	False	0	0	0	0	TN
chr1	30488627	30488948	1	1	2	0	True	2	1	0	0	TP
chr1	30655349	30655791	2	2	3	0	True	4	3	3	0	FN
chr1	30771692	30772007	0	0	1	0	False	0	0	1	0	FN
chr1	30773048	30773269	0	0	1	0	False	0	0	1	0	FN
chr1	30776184	30776471	0	0	1	0	False	0	0	1	0	FN
chr1	30835466	30835687	0	0	0	0	False	0	0	0	0	TN
chr1	30972149	30972476	1	1	1	0	True	1	1	1	0	FN
chr1	31080541	31080794	0	0	0	0	False	0	0	0	0	TN
chr1	31431665	31432266	3	2	3	0	True	1	1	3	1	FN,FP
chr1	31515980	31516201	0	0	0	0	False	0	0	0	0	TN
chr1	31807301	31807522	0	0	2	0	False	0	0	2	0	FN
chr1	32301004	32301260	0	0	0	0	False	0	0	0	0	TN
chr1	32738403	32738756	0	0	2	0	False	0	0	2	0	FN
chr1	32974169	32974517	0	0	1	0	False	0	0	1	0	FN
chr1	33307599	33307820	0	0	0	0	False	0	0	0	0	TN
chr1	33393613	33393834	0	0	0	0	False	0	0	0	0	TN
chr1	34323845	34324066	0	0	0	0	False	0	0	0	0	TN
chr1	34777496	34777950	2	2	1	0	True	2	2	1	0	FN
chr1	34839229	34839450	0	0	1	0	False	0	0	1	0	FN
chr1	34905905	34906126	0	0	0	0	False	0	0	0	0	TN
chr1	35576825	35577080	0	0	0	0	False	0	0	0	0	TN
chr1	36267536	36268049	1	1	1	0	True	1	1	0	0	TP
chr1	36403109	36403362	0	0	0	0	False	0	0	0	0	TN
chr1	36496564	36496785	0	0	0	0	False	0	0	0	0	TN
chr1	36544018	36544311	1	1	0	0	False	1	1	0	0	TP
chr1	36632480	36632739	0	0	0	0	False	0	0	0	0	TN
chr1	36682112	36682333	0	0	0	0	False	0	0	0	0	TN
chr1	36957343	36960257	3	3	1	0	True	3	3	1	1	FN,FP
chr1	37288283	37288534	0	0	0	0	False	0	0	0	0	TN
chr1	37335381	37335602	0	0	0	0	False	0	0	0	0	TN
chr1	37365297	37365518	0	0	0	0	False	0	0	0	0	TN
chr1	37429515	37429736	0	0	0	0	False	0	0	0	0	TN
chr1	37535128	37535349	0	0	0	0	False	0	0	0	0	TN
chr1	37753542	37753801	0	0	0	0	False	0	0	0	0	TN
chr1	37775599	37775820	0	0	1	0	False	0	0	1	0	FN
chr1	37939521	37939773	0	0	0	0	False	0	0	0	0	TN
chr1	37941847	37942068	0	0	0	0	False	0	0	0	0	TN
chr1	38829813	38830034	0	0	1	0	False	0	0	1	0	FN
chr1	38882192	38882443	0	0	0	0	False	0	0	0	0	TN
chr1	39211879	39212100	0	0	1	0	False	0	0	1	0	FN
chr1	39234536	39234968	2	1	0	0	False	2	1	0	0	TP
chr1	39504229	39504450	0	0	1	0	False	0	0	1	0	FN
chr1	39664381	39664607	0	0	2	0	False	0	0	2	0	FN
chr1	40046990	40047257	0	0	0	0	False	0	0	0	0	TN
chr1	40685184	40685442	0	0	0	0	False	0	0	0	0	TN
chr1	41053008	41053229	0	0	0	0	False	0	0	0	0	TN
chr1	41426170	41426391	0	0	0	0	False	0	0	0	0	TN
chr1	41531123	41531376	0	0	0	0	False	0	0	0	0	TN
chr1	41544756	41545063	1	1	4	1	True	3	3	1	0	FN
chr1	41561628	41561849	0	0	0	0	False	0	0	0	0	TN
chr1	41638213	41638473	0	0	0	0	False	0	0	0	0	TN
chr1	41824658	41824910	0	0	0	0	False	0	0	0	0	TN
chr1	42110073	42110294	0	0	0	1	False	0	0	0	1	FP
chr1	42221921	42222142	0	0	1	0	False	0	0	1	0	FN
chr1	42251340	42251595	0	0	0	0	False	0	0	0	0	TN
chr1	42367029	42367250	0	0	0	0	False	0	0	0	0	TN
chr1	42535588	42535811	1	1	0	0	False	1	1	0	0	TP
chr1	43308346	43308567	0	0	0	0	False	0	0	0	0	TN
chr1	43594172	43594393	0	0	1	0	False	0	0	1	0	FN
chr1	43904831	43905715	3	2	0	0	False	3	2	0	0	TP
chr1	43917372	43917637	0	0	0	0	False	0	0	0	0	TN
chr1	44104187	44104408	0	0	0	0	False	0	0	0	0	TN
chr1	44138937	44140469	1	1	0	0	False	1	1	0	0	TP
chr1	44342701	44342922	0	0	0	0	False	0	0	0	0	TN
chr1	44737943	44738164	0	0	0	0	False	0	0	0	0	TN
chr1	44794919	44795770	0	0	0	1	False	0	0	0	1	FP
chr1	45044635	45044856	0	0	0	1	False	0	0	0	1	FP
chr1	45497532	45497872	2	1	2	0	True	2	1	2	0	FN
chr1	45710130	45711014	2	1	2	0	True	1	1	1	0	FN
chr1	46071619	46071840	0	0	0	0	False	0	0	0	0	TN
chr1	46146576	46146829	0	0	0	0	False	0	0	0	0	TN
chr1	46213247	46213468	0	0	1	0	False	0	0	1	0	FN
chr1	46240801	46241061	0	0	0	0	False	0	0	0	0	TN
chr1	46242149	46242370	0	0	0	0	False	0	0	0	0	TN
chr1	46776208	46776693	2	2	1	0	True	2	2	1	0	FN
chr1	47591291	47591544	0	0	0	0	False	0	0	0	0	TN
chr1	47722032	47722253	0	0	0	0	False	0	0	0	0	TN
chr1	47743114	47743549	2	1	0	0	False	2	1	0	0	TP
chr1	48283583	48283804	0	0	0	0	False	0	0	0	0	TN
chr1	48384214	48384483	1	1	0	0	False	1	1	0	0	TP
chr1	48711605	48711858	0	0	0	0	False	0	0	0	0	TN
chr1	48980607	48980862	0	0	0	0	False	0	0	0	0	TN
chr1	49237402	49237658	0	0	0	0	False	0	0	0	0	TN
chr1	49947841	49948062	1	1	0	0	False	1	1	0	0	TP
chr1	50819571	50819840	0	0	0	0	False	0	0	0	0	TN
chr1	51632449	51632670	0	0	0	0	False	0	0	0	0	TN
chr1	51883663	51883915	0	0	0	0	False	0	0	0	0	TN
chr1	51906758	51906979	1	1	1	0	True	1	1	1	0	FN
chr1	52638191	52638451	0	0	0	0	False	0	0	0	0	TN
chr1	52776118	52776339	0	0	0	0	False	0	0	0	0	TN
chr1	52783738	52783959	0	0	0	1	False	0	0	0	1	FP
chr1	52796899	52797120	0	0	0	0	False	0	0	0	0	TN
chr1	53136449	53136670	0	0	0	0	False	0	0	0	0	TN
chr1	53283311	53284306	3	3	1	0	True	4	3	0	0	TP
chr1	53350141	53350362	0	0	0	0	False	0	0	0	0	TN
chr1	53502205	53502586	0	0	1	0	False	0	0	1	0	FN
chr1	53709238	53709513	0	0	1	0	False	0	0	1	0	FN
chr1	53825349	53825570	0	0	0	0	False	0	0	0	0	TN
chr1	54154267	54154523	0	0	0	0	False	0	0	0	0	TN
chr1	54458682	54458983	2	1	1	0	True	2	1	1	0	FN
chr1	54510505	54510726	0	0	1	0	False	0	0	1	0	FN
chr1	54561594	54562027	0	0	2	1	True	1	1	0	0	TP
chr1	54599058	54599316	0	0	0	0	False	0	0	0	0	TN
chr1	54870711	54870963	0	0	0	0	False	0	0	0	0	TN
chr1	55398501	55398756	0	0	0	0	False	0	0	0	0	TN
chr1	55420595	55420855	0	0	0	0	False	0	0	0	0	TN
chr1	55662429	55663933	2	2	1	0	True	2	2	1	0	FN
chr1	55728877	55729136	0	0	0	0	False	0	0	0	0	TN
chr1	55866886	55867143	0	0	0	0	False	0	0	0	0	TN
chr1	56365323	56369399	0	0	1	0	False	0	0	1	0	FN
chr1	56530249	56530470	0	0	1	0	False	0	0	1	0	FN
chr1	56556941	56557162	0	0	0	0	False	0	0	0	0	TN
chr1	57134419	57134640	0	0	1	0	False	0	0	1	0	FN
chr1	57553295	57553516	0	0	0	0	False	0	0	0	0	TN
chr1	57639104	57639396	1	1	0	0	False	1	1	0	0	TP
chr1	57704767	57704988	0	0	0	0	False	0	0	0	0	TN
chr1	57951221	57951442	0	0	0	0	False	0	0	0	0	TN
chr1	58074412	58074633	0	0	0	0	False	0	0	0	0	TN
chr1	58518197	58518418	0	0	0	0	False	0	0	0	0	TN
chr1	58648455	58648709	0	0	0	0	False	0	0	0	0	TN
chr1	58651211	58651468	0	0	0	0	False	0	0	0	0	TN
chr1	58729155	58729699	3	2	0	0	False	3	2	0	0	TP
chr1	59296538	59296791	0	0	0	0	False	0	0	0	0	TN
chr1	60064130	60065113	1	1	0	0	False	1	1	0	0	TP
chr1	60085570	60086029	2	2	3	0	True	2	2	0	0	TP
chr1	60229270	60229530	0	0	0	0	False	0	0	0	0	TN
chr1	60732553	60732815	0	0	0	0	False	0	0	0	0	TN
chr1	60912345	60912566	0	0	0	0	False	0	0	0	0	TN
chr1	61030005	61030266	0	0	0	0	False	0	0	0	0	TN
chr1	61199918	61200177	0	0	0	0	False	0	0	0	0	TN
chr1	61647630	61653958	0	0	1	0	False	0	0	1	0	FN
chr1	61796548	61796801	0	0	0	0	False	0	0	0	0	TN
chr1	61871281	61871595	0	0	1	1	True	0	0	1	1	FN,FP
chr1	61886708	61886929	0	0	0	0	False	0	0	0	0	TN
chr1	62189433	62189685	0	0	0	0	False	0	0	0	0	TN
chr1	62751605	62751826	0	0	0	0	False	0	0	0	0	TN
chr1	63045841	63046064	0	0	0	1	False	0	0	0	1	FP
chr1	63177997	63178218	0	0	0	0	False	0	0	0	0	TN
chr1	64201341	64201565	1	1	0	0	False	1	1	0	0	TP
chr1	64415192	64415798	1	1	1	0	True	1	1	1	0	FN
chr1	64878450	64878701	0	0	0	0	False	0	0	0	0	TN
chr1	65302133	65302391	0	0	0	0	False	0	0	0	0	TN
chr1	65362053	65362274	0	0	0	0	False	0	0	0	0	TN
chr1	65690977	65691238	0	0	0	0	False	0	0	0	0	TN
chr1	66589052	66589313	0	0	0	0	False	0	0	0	0	TN
chr1	66642986	66643207	0	0	0	0	False	0	0	0	0	TN
chr1	66659839	66660060	0	0	0	0	False	0	0	0	0	TN
chr1	66845079	66845330	0	0	0	0	False	0	0	0	0	TN
chr1	66945156	66945407	0	0	0	0	False	0	0	0	0	TN
chr1	67403816	67404037	0	0	0	0	False	0	0	0	0	TN
chr1	68616737	68616994	0	0	0	0	False	0	0	0	0	TN
chr1	69237380	69237601	0	0	0	0	False	0	0	0	0	TN
chr1	69409070	69409291	0	0	0	0	False	0	0	0	0	TN
chr1	69465136	69465357	0	0	0	0	False	0	0	0	0	TN
chr1	69561530	69562109	1	1	0	0	False	1	1	0	0	TP
chr1	70624561	70624819	0	0	0	0	False	0	0	0	0	TN
chr1	70646512	70647869	3	3	1	0	True	0	0	3	2	FN,FP
chr1	70657960	70658181	0	0	0	0	False	0	0	0	0	TN
chr1	71136065	71136286	0	0	0	0	False	0	0	0	0	TN
chr1	71898836	71899106	0	0	0	0	False	0	0	0	0	TN
chr1	71927938	71928484	2	2	2	1	True	3	3	3	1	FN,FP
chr1	72339701	72339922	0	0	1	0	False	0	0	1	0	FN
chr1	72585027	72585248	0	0	0	0	False	0	0	0	0	TN
chr1	72869670	72869931	0	0	0	0	False	0	0	0	0	TN
chr1	73129186	73129407	0	0	2	0	False	0	0	2	0	FN
chr1	73146433	73146684	0	0	0	0	False	0	0	0	0	TN
chr1	73549431	73549652	0	0	0	0	False	0	0	0	0	TN
chr1	73777475	73777727	0	0	0	0	False	0	0	0	0	TN
chr1	73939724	73940095	1	1	0	0	False	1	1	0	0	TP
chr1	74060077	74060331	0	0	0	0	False	0	0	0	0	TN
chr1	74989398	74989619	0	0	0	0	False	0	0	0	0	TN
chr1	74992904	74993157	0	0	0	0	False	0	0	0	0	TN
chr1	75280026	75280317	2	1	1	0	True	2	1	1	0	FN
chr1	75902562	75902831	0	0	0	0	False	0	0	0	0	TN
chr1	76646344	76646687	0	0	1	0	False	0	0	1	0	FN
chr1	76839621	76839858	1	1	0	0	False	1	1	0	0	TP
chr1	76846149	76846412	0	0	0	0	False	0	0	0	0	TN
chr1	77010599	77010820	0	0	1	0	False	0	0	1	0	FN
chr1	77016061	77016282	1	1	0	1	True	1	1	0	0	TP
chr1	77367469	77367955	2	2	0	1	True	0	0	2	1	FN,FP
chr1	77444137	77444500	0	0	3	0	False	0	0	3	0	FN
chr1	77475318	77475571	0	0	0	0	False	0	0	0	0	TN
chr1	79027323	79027544	0	0	0	0	False	0	0	0	0	TN
chr1	79242321	79242542	0	0	0	0	False	0	0	0	0	TN
chr1	79307675	79307932	0	0	0	0	False	0	0	0	0	TN
chr1	79571957	79572210	0	0	0	0	False	0	0	0	0	TN
chr1	79722692	79722913	0	0	0	0	False	0	0	0	0	TN
chr1	79883624	79883845	0	0	0	1	False	0	0	0	1	FP
chr1	80339429	80339650	0	0	0	0	False	0	0	0	0	TN
chr1	80508067	80508319	0	0	0	0	False	0	0	0	0	TN
chr1	82046131	82046388	0	0	0	0	False	0	0	0	0	TN
chr1	82161620	82161879	0	0	0	0	False	0	0	0	0	TN
chr1	82255915	82256136	1	1	1	0	True	1	1	1	0	FN
chr1	82576850	82577627	0	0	2	2	True	0	0	0	0	TN
chr1	82665396	82665647	0	0	0	0	False	0	0	0	0	TN
chr1	83295536	83295798	0	0	0	0	False	0	0	0	0	TN
chr1	83892159	83892839	0	0	1	1	True	0	0	1	1	FN,FP
chr1	84027393	84027614	0	0	0	0	False	0	0	0	0	TN
chr1	84922327	84922548	0	0	0	0	False	0	0	0	0	TN
chr1	85667850	85668071	0	0	0	0	False	0	0	0	0	TN
chr1	85996382	85996603	0	0	0	0	False	0	0	0	0	TN
chr1	86216451	86216769	0	0	3	1	True	1	1	0	0	TP
chr1	86985344	86985621	0	0	1	0	False	0	0	1	0	FN
chr1	87048472	87048727	0	0	0	0	False	0	0	0	0	TN
chr1	88314306	88314527	0	0	0	0	False	0	0	0	0	TN
chr1	89010114	89013051	0	0	1	0	False	0	0	1	0	FN
chr1	89040072	89040293	0	0	0	0	False	0	0	0	0	TN
chr1	89806180	89806401	0	0	0	0	False	0	0	0	0	TN
chr1	90378651	90379233	1	1	1	1	True	2	2	0	0	TP
chr1	90392716	90392975	0	0	0	0	False	0	0	0	0	TN
chr1	90825996	90826217	0	0	0	0	False	0	0	0	0	TN
chr1	90838355	90838576	0	0	0	0	False	0	0	0	0	TN
chr1	90891666	90891887	0	0	0	0	False	0	0	0	0	TN
chr1	91078956	91079177	0	0	1	0	False	0	0	1	0	FN
chr1	91168583	91169468	0	0	0	0	False	0	0	0	0	TN
chr1	91277526	91278009	0	0	0	0	False	0	0	0	0	TN
chr1	92821125	92821600	0	0	1	0	False	0	0	1	0	FN
chr1	92940884	92941138	0	0	0	0	False	0	0	0	0	TN
chr1	93053111	93053332	0	0	0	0	False	0	0	0	0	TN
chr1	93846862	93847138	0	0	2	0	False	0	0	2	0	FN
chr1	93930978	93931199	0	0	0	1	False	0	0	0	1	FP
chr1	93932892	93933146	0	0	0	0	False	0	0	0	0	TN
chr1	94384354	94384623	0	0	0	0	False	0	0	0	0	TN
chr1	94689596	94689856	0	0	0	0	False	0	0	0	0	TN
chr1	94708152	94708404	0	0	0	0	False	0	0	0	0	TN
chr1	95045796	95046048	1	1	0	0	False	1	1	0	0	TP
chr1	95130075	95130327	0	0	0	0	False	0	0	0	0	TN
chr1	95249744	95250003	0	0	0	0	False	0	0	0	0	TN
chr1	95327105	95327326	0	0	0	0	False	0	0	0	0	TN
chr1	96265579	96265900	1	1	1	0	True	1	1	0	0	TP
chr1	96524189	96524449	0	0	0	0	False	0	0	0	0	TN
chr1	97133900	97134161	0	0	0	0	False	0	0	0	0	TN
chr1	97195523	97195774	0	0	0	0	False	0	0	0	0	TN
chr1	97323234	97323455	0	0	1	0	False	0	0	1	0	FN
chr1	98512355	98513127	2	1	1	0	True	2	1	1	0	FN
chr1	99823583	99823804	0	0	0	0	False	0	0	0	0	TN
