chrom	start	end	in_tpbase	in_tp	in_fn	in_fp	refined	out_tpbase	out_tp	out_fn	out_fp	state
chr1	2877432	2877653	0	0	0	0	False	0	0	0	0	TN
chr1	2976474	2976959	0	0	1	0	False	0	0	1	0	FN
chr1	3016266	3016796	2	2	1	0	True	2	2	1	0	FN
chr1	3111355	3111576	0	0	0	0	False	0	0	0	0	TN
chr1	3181222	3181558	0	0	3	1	True	3	2	0	0	TP
chr1	3299189	3300386	1	1	1	0	True	2	2	0	0	TP
chr1	3443114	3443372	0	0	0	0	False	0	0	0	0	TN
chr1	3477192	3477413	0	0	2	0	False	0	0	2	0	FN
chr1	3583465	3583872	2	2	1	0	True	2	2	0	0	TP
chr1	3587746	3588406	3	3	1	0	True	4	4	0	0	TP
chr1	3640374	3640632	0	0	0	0	False	0	0	0	0	TN
chr1	3693647	3694967	2	2	1	0	True	3	3	0	0	TP
chr1	3820383	3820604	0	0	0	0	False	0	0	0	0	TN
chr1	3891794	3892643	1	1	0	0	False	1	1	0	0	TP
chr1	3895404	3895669	0	0	0	0	False	0	0	0	0	TN
chr1	3929387	3930080	0	0	2	0	False	0	0	2	0	FN
chr1	3973425	3973760	0	0	1	1	True	0	0	1	1	FN,FP
chr1	4064812	4066489	0	0	4	2	True	2	2	0	0	TP
chr1	4077128	4078587	1	1	3	3	True	6	6	0	0	TP
chr1	4099747	4100297	1	1	1	0	True	1	1	0	0	TP
chr1	4327125	4327346	0	0	0	0	False	0	0	0	0	TN
chr1	4331679	4333689	2	2	8	1	True	3	3	0	0	TP
chr1	4514987	4515251	0	0	0	0	False	0	0	0	0	TN
chr1	4520612	4520833	0	0	0	0	False	0	0	0	0	TN
chr1	4600058	4600279	0	0	0	0	False	0	0	0	0	TN
chr1	4632443	4633536	0	0	7	2	True	4	4	0	0	TP
chr1	4649174	4649717	0	0	0	0	False	0	0	0	0	TN
chr1	4666522	4666808	0	0	0	1	False	0	0	0	1	FP
chr1	5198974	5199240	0	0	0	0	False	0	0	0	0	TN
chr1	5214515	5214736	0	0	0	0	False	0	0	0	0	TN
chr1	5225169	5225390	0	0	0	0	False	0	0	0	0	TN
chr1	5246064	5246801	1	1	0	0	False	1	1	0	0	TP
chr1	5523271	5523551	0	0	2	0	False	0	0	2	0	FN
chr1	5655762	5656019	0	0	0	0	False	0	0	0	0	TN
chr1	5816881	5817381	1	1	2	1	True	1	1	0	0	TP
chr1	5884337	5884607	0	0	0	0	False	0	0	0	0	TN
chr1	5977793	5978014	0	0	2	0	False	0	0	2	0	FN
chr1	6004852	6006664	3	3	6	1	True	3	3	0	0	TP
chr1	6154961	6155222	0	0	0	0	False	0	0	0	0	TN
chr1	6715428	6715649	0	0	0	0	False	0	0	0	0	TN
chr1	7114634	7115750	1	1	0	1	True	1	1	0	1	FP
chr1	7139138	7139359	0	0	0	0	False	0	0	0	0	TN
chr1	7515055	7515276	0	0	0	0	False	0	0	0	0	TN
chr1	7803253	7803543	0	0	2	0	False	0	0	2	0	FN
chr1	7864777	7865601	1	1	1	0	True	2	2	0	0	TP
chr1	7902979	7903200	0	0	0	0	False	0	0	0	0	TN
chr1	8157756	8158014	0	0	0	0	False	0	0	0	0	TN
chr1	8645944	8646211	0	0	0	0	False	0	0	0	0	TN
chr1	9123133	9123400	0	0	0	0	False	0	0	0	0	TN
chr1	9142786	9143043	0	0	0	0	False	0	0	0	0	TN
chr1	9592530	9592796	0	0	0	0	False	0	0	0	0	TN
chr1	10187484	10188203	2	1	2	1	True	3	2	0	0	TP
chr1	10970964	10971204	2	1	0	1	True	2	1	0	0	TP
chr1	11522452	11522978	2	2	1	0	True	2	2	0	0	TP
chr1	11641571	11641792	0	0	0	0	False	0	0	0	0	TN
chr1	14092420	14092681	0	0	0	0	False	0	0	0	0	TN
chr1	14109702	14112554	1	1	2	0	True	1	1	1	0	FN
chr1	14133268	14133527	0	0	0	0	False	0	0	0	0	TN
chr1	14492554	14492829	2	1	1	0	True	2	1	0	0	TP
chr1	14514218	14514611	2	2	1	0	True	3	2	0	0	TP
chr1	14681522	14681783	0	0	0	0	False	0	0	0	0	TN
chr1	14958250	14958511	0	0	0	0	False	0	0	0	0	TN
chr1	16166118	16166339	0	0	0	1	False	0	0	0	1	FP
chr1	16192687	16192908	0	0	0	0	False	0	0	0	0	TN
chr1	17191795	17192054	1	1	1	0	True	1	1	0	0	TP
chr1	18049526	18049947	3	2	1	0	True	3	2	1	0	FN
chr1	18330409	18330790	1	1	0	0	False	1	1	0	0	TP
chr1	18357324	18357581	0	0	0	0	False	0	0	0	0	TN
chr1	18359257	18359478	0	0	0	0	False	0	0	0	0	TN
chr1	18502721	18502996	0	0	2	0	False	0	0	2	0	FN
chr1	19143144	19143409	0	0	0	0	False	0	0	0	0	TN
chr1	20599506	20599727	0	0	0	0	False	0	0	0	0	TN
chr1	20608299	20608520	0	0	0	0	False	0	0	0	0	TN
chr1	20623635	20623873	2	1	0	1	True	2	1	0	0	TP
chr1	21023823	21024084	0	0	0	0	False	0	0	0	0	TN
chr1	21179677	21180181	2	2	2	1	True	3	3	0	0	TP
chr1	21388118	21388857	0	0	3	1	True	2	2	0	0	TP
chr1	22599573	22599846	0	0	0	1	False	0	0	0	1	FP
chr1	22658786	22659043	0	0	0	0	False	0	0	0	0	TN
chr1	23017066	23017329	0	0	0	0	False	0	0	0	0	TN
chr1	23392294	23392555	0	0	3	1	True	1	1	0	0	TP
chr1	23503924	23504519	0	0	0	0	False	0	0	0	0	TN
chr1	23703591	23703887	1	1	0	0	False	1	1	0	0	TP
chr1	23710754	23710975	0	0	0	0	False	0	0	0	0	TN
chr1	23836984	23837599	1	1	1	1	True	2	3	0	0	TP
chr1	23899699	23900066	1	1	2	1	True	2	2	0	0	TP
chr1	23935597	23935944	0	0	0	0	False	0	0	0	0	TN
chr1	24211875	24212483	2	2	2	0	True	1	1	0	0	TP
chr1	24344863	24345267	1	1	2	1	True	2	2	0	0	TP
chr1	24448562	24448798	1	1	0	1	True	1	1	0	0	TP
chr1	24873504	24873725	0	0	0	0	False	0	0	0	0	TN
chr1	25111721	25111942	0	0	0	0	False	0	0	0	0	TN
chr1	25462685	25462906	0	0	0	0	False	0	0	0	0	TN
chr1	25808186	25808452	0	0	0	0	False	0	0	0	0	TN
chr1	26488395	26488661	0	0	0	0	False	0	0	0	0	TN
chr1	26800149	26800370	0	0	0	0	False	0	0	0	0	TN
chr1	27668875	27669132	0	0	0	0	False	0	0	0	0	TN
chr1	28189052	28189273	0	0	0	1	False	0	0	0	1	FP
chr1	29687630	29687851	0	0	0	0	False	0	0	0	0	TN
chr1	29727102	29727871	3	3	1	0	True	3	3	0	0	TP
chr1	29771200	29771823	2	2	1	0	True	2	2	0	0	TP
chr1	29905569	29905790	0	0	0	0	False	0	0	0	0	TN
chr1	30191309	30191572	0	0	0	0	False	0	0	0	0	TN
chr1	30488627	30488948	1	1	2	0	True	2	1	0	0	TP
chr1	30655349	30655791	1	1	4	1	True	2	2	0	0	TP
chr1	30835466	30835687	0	0	0	0	False	0	0	0	0	TN
chr1	31080535	31080791	0	0	0	0	False	0	0	0	0	TN
chr1	31431665	31432266	2	2	4	1	True	4	4	0	0	TP
chr1	31515980	31516201	0	0	0	0	False	0	0	0	0	TN
chr1	32301004	32301260	0	0	0	0	False	0	0	0	0	TN
chr1	32738403	32738756	0	0	2	0	False	0	0	2	0	FN
chr1	33393613	33393834	0	0	0	0	False	0	0	0	0	TN
chr1	34323845	34324066	0	0	0	0	False	0	0	0	0	TN
chr1	34777496	34777950	1	1	2	1	True	2	2	0	0	TP
chr1	34905905	34906126	0	0	0	0	False	0	0	0	0	TN
chr1	36267536	36268049	1	1	1	0	True	1	1	0	0	TP
chr1	36632480	36632739	0	0	0	0	False	0	0	0	0	TN
chr1	36682112	36682333	0	0	0	0	False	0	0	0	0	TN
chr1	36957343	36960257	4	4	0	0	False	4	4	0	0	TP
chr1	37335381	37335602	0	0	0	0	False	0	0	0	0	TN
chr1	37365297	37365518	0	0	0	0	False	0	0	0	0	TN
chr1	37429525	37429746	0	0	0	0	False	0	0	0	0	TN
chr1	37753552	37753821	0	0	0	0	False	0	0	0	0	TN
chr1	37775599	37775834	1	1	0	1	True	1	1	0	0	TP
chr1	37941847	37942068	0	0	0	0	False	0	0	0	0	TN
chr1	38729488	38729709	0	0	0	0	False	0	0	0	0	TN
chr1	39234536	39234968	2	2	0	0	False	2	2	0	0	TP
chr1	40046990	40047257	0	0	0	0	False	0	0	0	0	TN
chr1	40685184	40685442	0	0	0	0	False	0	0	0	0	TN
chr1	41426240	41426461	0	0	0	0	False	0	0	0	0	TN
chr1	41544756	41545063	1	1	4	1	True	2	2	0	0	TP
chr1	42110095	42110316	0	0	0	1	False	0	0	0	1	FP
chr1	42367029	42367250	0	0	0	0	False	0	0	0	0	TN
chr1	42535588	42535811	1	1	0	0	False	1	1	0	0	TP
chr1	43308346	43308567	0	0	0	0	False	0	0	0	0	TN
chr1	43904831	43905715	3	3	0	0	False	3	3	0	0	TP
chr1	43917372	43917638	0	0	0	0	False	0	0	0	0	TN
chr1	44138937	44140469	1	1	0	0	False	1	1	0	0	TP
chr1	44342713	44342934	0	0	0	0	False	0	0	0	0	TN
chr1	44737943	44738164	0	0	0	0	False	0	0	0	0	TN
chr1	44794919	44795826	0	0	0	1	False	0	0	0	1	FP
chr1	45044635	45044856	0	0	0	1	False	0	0	0	1	FP
chr1	45497532	45497872	0	0	4	1	True	2	1	0	0	TP
chr1	45710130	45711194	3	2	1	2	True	2	2	0	0	TP
chr1	46240799	46243089	0	0	0	4	False	0	0	0	4	FP
chr1	46776208	46776693	2	2	1	0	True	3	3	1	0	FN
chr1	47722032	47722253	0	0	0	0	False	0	0	0	0	TN
chr1	47743114	47743567	2	2	0	0	False	2	2	0	0	TP
chr1	48283586	48283807	0	0	0	0	False	0	0	0	0	TN
chr1	48384214	48384507	1	1	0	0	False	1	1	0	0	TP
chr1	49237402	49237658	0	0	0	0	False	0	0	0	0	TN
chr1	49947841	49948062	1	1	0	0	False	1	1	0	0	TP
chr1	50819571	50819840	0	0	0	0	False	0	0	0	0	TN
chr1	51632449	51632670	0	0	0	0	False	0	0	0	0	TN
chr1	51906758	51906979	1	1	1	0	True	1	1	1	0	FN
chr1	52638190	52638451	0	0	0	0	False	0	0	0	0	TN
chr1	52776118	52776339	0	0	0	0	False	0	0	0	0	TN
chr1	52783803	52784024	0	0	0	1	False	0	0	0	1	FP
chr1	52796899	52797120	0	0	0	0	False	0	0	0	0	TN
chr1	53136449	53136670	0	0	0	0	False	0	0	0	0	TN
chr1	53283311	53284306	1	1	3	1	True	2	2	0	1	FP
chr1	53350141	53350362	0	0	0	0	False	0	0	0	0	TN
chr1	54154267	54154523	0	0	0	0	False	0	0	0	0	TN
chr1	54458682	54458983	1	1	2	1	True	3	3	0	0	TP
chr1	54561594	54562027	0	0	2	1	True	1	1	0	0	TP
chr1	54599058	54599317	0	0	0	0	False	0	0	0	0	TN
chr1	55420594	55420855	0	0	0	0	False	0	0	0	0	TN
chr1	55662429	55663935	2	2	1	0	True	2	2	1	0	FN
chr1	55728878	55729137	0	0	0	0	False	0	0	0	0	TN
chr1	55866886	55867143	0	0	0	0	False	0	0	0	0	TN
chr1	56556941	56557162	0	0	0	0	False	0	0	0	0	TN
chr1	57553362	57553583	0	0	0	0	False	0	0	0	0	TN
chr1	57639175	57639396	0	0	1	0	False	0	0	1	0	FN
chr1	57704767	57704988	0	0	0	0	False	0	0	0	0	TN
chr1	58074453	58074674	0	0	0	0	False	0	0	0	0	TN
chr1	58518183	58518404	0	0	0	0	False	0	0	0	0	TN
chr1	58651212	58651469	0	0	0	0	False	0	0	0	0	TN
chr1	58697991	58698212	0	0	0	0	False	0	0	0	0	TN
chr1	60064130	60065113	1	1	0	0	False	1	1	0	0	TP
chr1	60085570	60086029	2	2	3	1	True	2	2	0	0	TP
chr1	60229268	60229528	0	0	0	0	False	0	0	0	0	TN
chr1	60732553	60732816	0	0	0	0	False	0	0	0	0	TN
chr1	61029985	61030247	0	0	0	0	False	0	0	0	0	TN
chr1	61199919	61200178	0	0	0	0	False	0	0	0	0	TN
chr1	61871292	61871595	0	0	1	1	True	1	1	0	0	TP
chr1	61886708	61886929	0	0	0	0	False	0	0	0	0	TN
chr1	63045894	63046115	0	0	0	1	False	0	0	0	1	FP
chr1	63422127	63422348	0	0	1	0	False	0	0	1	0	FN
chr1	64201341	64201565	1	1	0	0	False	1	1	0	0	TP
chr1	64415188	64415750	1	2	1	0	True	2	3	0	0	TP
chr1	65302133	65302392	0	0	0	0	False	0	0	0	0	TN
chr1	65488121	65488342	0	0	0	0	False	0	0	0	0	TN
chr1	65690977	65691238	0	0	0	0	False	0	0	0	0	TN
chr1	66589052	66589313	0	0	0	0	False	0	0	0	0	TN
chr1	66659905	66660126	0	0	0	0	False	0	0	0	0	TN
chr1	67709941	67710316	0	0	1	1	True	1	1	0	1	FP
chr1	68616737	68616994	0	0	0	0	False	0	0	0	0	TN
chr1	69237380	69237601	0	0	0	0	False	0	0	0	0	TN
chr1	69465136	69465357	0	0	0	0	False	0	0	0	0	TN
chr1	69561531	69562109	1	1	0	0	False	1	1	0	0	TP
chr1	70624561	70624819	0	0	0	0	False	0	0	0	0	TN
chr1	70646512	70647803	1	1	3	1	True	2	2	0	0	TP
chr1	71898796	71899082	0	0	0	1	False	0	0	0	1	FP
chr1	71927965	71928514	2	2	2	1	True	3	3	1	1	FN,FP
chr1	72339701	72339923	1	1	0	1	True	1	1	0	0	TP
chr1	72585026	72585247	0	0	0	0	False	0	0	0	0	TN
chr1	72869674	72869932	0	0	0	0	False	0	0	0	0	TN
chr1	73129186	73129408	2	1	0	1	True	2	1	0	0	TP
chr1	74989398	74989619	0	0	0	0	False	0	0	0	0	TN
chr1	75280026	75280317	1	1	2	1	True	3	3	0	0	TP
chr1	75376972	75383174	1	1	0	1	True	1	1	0	0	TP
chr1	75902562	75902831	0	0	0	0	False	0	0	0	0	TN
chr1	76839621	76839858	1	1	0	0	False	1	1	0	0	TP
chr1	76846149	76846412	0	0	0	0	False	0	0	0	0	TN
chr1	77016061	77016282	1	1	0	1	True	1	1	0	1	FP
chr1	77367609	77367900	1	1	1	1	True	2	2	0	2	FP
chr1	77444140	77444500	1	1	2	0	True	1	1	0	0	TP
chr1	77475281	77475575	0	0	0	0	False	0	0	0	0	TN
chr1	79242321	79242542	0	0	0	0	False	0	0	0	0	TN
chr1	79307679	79307944	0	0	0	0	False	0	0	0	0	TN
chr1	79571317	79571598	0	0	0	1	False	0	0	0	1	FP
chr1	79722692	79722913	0	0	0	0	False	0	0	0	0	TN
chr1	79883624	79883845	0	0	0	0	False	0	0	0	0	TN
chr1	80329098	80329451	1	1	0	1	True	1	1	0	0	TP
chr1	82008026	82008247	0	0	0	0	False	0	0	0	0	TN
chr1	82046120	82046378	0	0	0	0	False	0	0	0	0	TN
chr1	82161620	82161879	0	0	0	0	False	0	0	0	0	TN
chr1	82576850	82577627	0	0	2	2	True	0	0	0	0	TN
chr1	83295536	83295799	0	0	0	0	False	0	0	0	0	TN
chr1	83892159	83892852	0	0	1	1	True	0	0	1	1	FN,FP
chr1	84027406	84027627	0	0	0	0	False	0	0	0	0	TN
chr1	84052131	84059056	1	1	0	1	True	1	1	0	0	TP
chr1	84922327	84922548	0	0	0	0	False	0	0	0	0	TN
chr1	85667850	85668071	0	0	0	0	False	0	0	0	0	TN
chr1	85996382	85996603	0	0	0	0	False	0	0	0	0	TN
chr1	86985344	86985621	0	0	1	0	False	0	0	1	0	FN
chr1	88314305	88314526	0	0	0	0	False	0	0	0	0	TN
chr1	88507015	88507250	1	1	0	2	True	1	1	0	0	TP
chr1	89806180	89806401	0	0	0	0	False	0	0	0	0	TN
chr1	90378686	90379233	0	0	2	1	True	2	2	0	1	FP
chr1	90392724	90392982	0	0	0	0	False	0	0	0	0	TN
chr1	90825996	90826217	0	0	0	0	False	0	0	0	0	TN
chr1	90838355	90838576	0	0	0	0	False	0	0	0	0	TN
chr1	90891671	90891892	0	0	0	0	False	0	0	0	0	TN
chr1	91078754	91079287	1	1	0	0	False	1	1	0	0	TP
chr1	91168583	91169593	0	0	0	1	False	0	0	0	1	FP
chr1	91277788	91278009	0	0	0	0	False	0	0	0	0	TN
chr1	91459185	91460002	2	2	1	1	True	2	2	0	0	TP
chr1	92821125	92821602	0	0	1	0	False	0	0	1	0	FN
chr1	93053111	93053332	0	0	0	0	False	0	0	0	0	TN
chr1	93846862	93847138	0	0	2	0	False	0	0	2	0	FN
chr1	94384354	94384624	0	0	0	0	False	0	0	0	0	TN
chr1	94689599	94689863	0	0	0	0	False	0	0	0	0	TN
chr1	95249738	95249998	0	0	0	0	False	0	0	0	0	TN
chr1	96265579	96265900	1	1	1	0	True	1	1	0	0	TP
chr1	96524188	96524448	0	0	0	0	False	0	0	0	0	TN
chr1	97133901	97134162	0	0	0	0	False	0	0	0	0	TN
chr1	97323234	97323564	0	0	1	0	False	0	0	1	0	FN
chr1	98512355	98513127	2	1	1	0	True	2	1	1	0	FN
chr1	99823583	99823804	0	0	0	0	False	0	0	0	0	TN
chr1	99856231	99856488	0	0	0	0	False	0	0	0	0	TN
chr1	100238017	100238282	0	0	0	0	False	0	0	0	0	TN
chr1	100746380	100746639	1	1	0	0	False	1	1	0	0	TP
chr1	101441596	101441853	0	0	0	0	False	0	0	0	0	TN
chr1	101513313	101513561	1	1	0	2	True	1	1	0	0	TP
chr1	101552586	101554064	4	4	3	1	True	2	2	0	0	TP
chr1	101989483	101989704	0	0	0	0	False	0	0	0	0	TN
chr1	102045401	102045622	0	0	0	0	False	0	0	0	0	TN
chr1	102103241	102103475	1	1	0	2	True	1	1	0	0	TP
chr1	103168120	103168341	0	0	0	0	False	0	0	0	0	TN
chr1	103172962	103173305	1	1	2	1	True	2	2	0	0	TP
chr1	103203647	103203868	0	0	0	0	False	0	0	0	0	TN
chr1	103345361	103345638	1	1	0	0	False	1	1	0	0	TP
chr1	103364480	103365766	2	2	1	0	True	1	1	1	0	FN
chr1	104160199	104160456	0	0	0	0	False	0	0	0	0	TN
chr1	104577046	104577267	0	0	0	0	False	0	0	0	0	TN
chr1	104619639	104619860	0	0	0	0	False	0	0	0	0	TN
chr1	104966187	104966670	2	2	0	0	False	2	2	0	0	TP
chr1	105075202	105075423	0	0	0	0	False	0	0	0	0	TN
chr1	105536978	105537199	0	0	0	0	False	0	0	0	0	TN
chr1	105660750	105660971	0	0	0	1	False	0	0	0	1	FP
chr1	106927201	106927422	0	0	0	0	False	0	0	0	0	TN
chr1	107112014	107112235	0	0	0	0	False	0	0	0	0	TN
chr1	108023028	108023811	1	1	2	0	True	1	1	1	0	FN
chr1	108190592	108194739	0	0	2	1	True	1	1	0	0	TP
chr1	108523715	108523974	0	0	0	0	False	0	0	0	0	TN
chr1	108771295	108772526	0	0	8	1	True	2	2	1	0	FN
chr1	109148145	109148405	0	0	0	0	False	0	0	0	0	TN
chr1	109177036	109177624	0	0	2	1	True	1	1	0	0	TP
chr1	109511142	109511401	0	0	0	0	False	0	0	0	0	TN
chr1	109669992	109670213	0	0	0	0	False	0	0	0	0	TN
chr1	109682887	109701553	0	0	1	0	False	0	0	1	0	FN
chr1	110387708	110387929	0	0	0	0	False	0	0	0	0	TN
chr1	111529854	111530075	0	0	0	0	False	0	0	0	0	TN
chr1	112084644	112084900	0	0	0	0	False	0	0	0	0	TN
chr1	112146895	112147179	0	0	1	1	True	0	0	0	0	TN
chr1	112706343	112706606	0	0	0	0	False	0	0	0	0	TN
chr1	113068589	113071265	1	1	1	0	True	1	1	1	0	FN
chr1	114149111	114149332	0	0	0	0	False	0	0	0	0	TN
chr1	115568423	115568691	0	0	0	0	False	0	0	0	0	TN
chr1	116100603	116100860	0	0	0	0	False	0	0	0	0	TN
chr1	117137335	117137556	0	0	0	0	False	0	0	0	0	TN
chr1	118318739	118319317	3	3	2	0	True	2	2	0	0	TP
chr1	118387244	118387519	1	1	0	0	False	1	1	0	0	TP
chr1	118401324	118401593	0	0	0	0	False	0	0	0	0	TN
chr1	119264503	119264724	0	0	0	0	False	0	0	0	0	TN
chr1	119421282	119421563	1	1	0	0	False	1	1	0	0	TP
chr1	119569832	119570053	0	0	0	0	False	0	0	0	0	TN
chr1	150743525	150744578	2	2	1	0	True	3	2	0	0	TP
chr1	150781279	150781992	2	2	0	0	False	2	2	0	0	TP
chr1	151599171	151599641	1	1	1	0	True	1	1	1	0	FN
chr1	151847104	151847372	0	0	0	0	False	0	0	0	0	TN
chr1	152111818	152112039	0	0	0	0	False	0	0	0	0	TN
chr1	152156478	152156735	0	0	0	0	False	0	0	0	0	TN
chr1	152213100	152214707	0	0	2	1	True	0	0	3	1	FN,FP
chr1	152215624	152216989	0	0	0	2	False	0	0	0	2	FP
chr1	152218248	152218469	0	0	1	0	False	0	0	1	0	FN
chr1	152304084	152304305	0	0	1	0	False	0	0	1	0	FN
chr1	152305847	152306490	0	0	2	0	False	0	0	2	0	FN
chr1	153243215	153244500	2	2	0	0	False	2	2	0	0	TP
chr1	153489685	153489906	0	0	0	0	False	0	0	0	0	TN
chr1	153634488	153634709	0	0	0	0	False	0	0	0	0	TN
chr1	154125571	154125866	0	0	1	0	False	0	0	1	0	FN
chr1	154755392	154755613	0	0	0	0	False	0	0	0	0	TN
chr1	155189407	155191568	2	2	6	1	True	5	6	0	0	TP
chr1	155627463	155627684	0	0	0	1	False	0	0	0	1	FP
chr1	160779971	160780229	0	0	0	0	False	0	0	0	0	TN
chr1	160984455	160985471	2	2	1	0	True	2	2	0	0	TP
chr1	161309441	161309662	0	0	0	0	False	0	0	0	0	TN
chr1	162261428	162261649	0	0	0	0	False	0	0	0	0	TN
chr1	162264358	162264579	0	0	0	0	False	0	0	0	0	TN
chr1	162451446	162451667	0	0	0	0	False	0	0	0	0	TN
chr1	162840109	162840366	0	0	0	0	False	0	0	0	0	TN
chr1	163059230	163059453	1	1	0	0	False	1	1	0	0	TP
chr1	163551979	163552200	0	0	0	0	False	0	0	0	0	TN
chr1	164875862	164876127	0	0	0	0	False	0	0	0	0	TN
chr1	164881215	164881702	0	0	0	0	False	0	0	0	0	TN
chr1	165480234	165480455	0	0	0	0	False	0	0	0	0	TN
chr1	165892035	165892273	1	1	0	1	True	1	1	0	0	TP
chr1	166463372	166463830	0	0	2	0	False	0	0	2	0	FN
chr1	166739972	166740193	1	1	0	0	False	1	1	0	0	TP
chr1	167120718	167120975	0	0	0	0	False	0	0	0	0	TN
chr1	167434792	167435180	1	1	0	1	True	1	1	0	1	FP
chr1	167506140	167506399	0	0	0	0	False	0	0	0	0	TN
chr1	168055210	168056604	1	1	0	1	True	1	1	0	0	TP
chr1	168207680	168207901	0	0	0	0	False	0	0	0	0	TN
chr1	168216837	168217058	0	0	0	1	False	0	0	0	1	FP
chr1	168471528	168472212	2	2	2	1	True	4	4	0	0	TP
chr1	169255005	169277936	1	1	0	2	True	0	0	0	3	FP
chr1	169342649	169343065	1	1	1	1	True	1	1	1	1	FN,FP
chr1	169345190	169345411	0	0	0	0	False	0	0	0	0	TN
chr1	169354850	169355365	0	0	3	0	False	0	0	3	0	FN
chr1	169391731	169391952	0	0	0	0	False	0	0	0	0	TN
chr1	169972994	169973215	0	0	0	0	False	0	0	0	0	TN
chr1	171095808	171096190	1	1	0	0	False	1	1	0	0	TP
chr1	171487907	171488171	0	0	0	0	False	0	0	0	0	TN
chr1	171832407	171832628	0	0	0	0	False	0	0	0	0	TN
chr1	172304095	172304316	0	0	0	0	False	0	0	0	0	TN
chr1	172571697	172572150	1	1	2	1	True	2	2	0	0	TP
chr1	172694020	172694713	3	3	1	0	True	4	4	0	0	TP
chr1	172968901	172969157	0	0	0	0	False	0	0	0	0	TN
chr1	174136041	174136450	1	1	1	0	True	2	1	0	0	TP
chr1	174348762	174349461	0	0	0	2	False	0	0	0	2	FP
chr1	174350564	174350785	0	0	0	1	False	0	0	0	1	FP
chr1	174524644	174524903	0	0	0	0	False	0	0	0	0	TN
chr1	174833338	174833559	0	0	0	0	False	0	0	0	0	TN
chr1	175547466	175547731	0	0	0	0	False	0	0	0	0	TN
chr1	175980116	175980396	0	0	2	0	False	0	0	2	0	FN
chr1	176057869	176058130	0	0	0	0	False	0	0	0	0	TN
chr1	176132660	176132918	0	0	0	0	False	0	0	0	0	TN
chr1	177149374	177149595	0	0	0	0	False	0	0	0	0	TN
chr1	177399032	177399475	1	1	0	0	False	1	1	0	0	TP
chr1	177602898	177603155	0	0	0	0	False	0	0	0	0	TN
chr1	178317603	178317824	0	0	0	1	False	0	0	0	1	FP
chr1	179040553	179040821	0	0	0	0	False	0	0	0	0	TN
chr1	179394481	179394702	0	0	0	0	False	0	0	0	0	TN
chr1	180866677	180866898	0	0	0	1	False	0	0	0	1	FP
chr1	180872732	180872953	0	0	0	2	False	0	0	0	2	FP
chr1	182010084	182010305	0	0	0	0	False	0	0	0	0	TN
chr1	182118616	182118885	0	0	0	0	False	0	0	0	0	TN
chr1	182305059	182305290	1	1	0	1	True	1	1	0	0	TP
chr1	182316435	182316691	0	0	0	0	False	0	0	0	0	TN
chr1	183077665	183077886	0	0	0	0	False	0	0	0	0	TN
chr1	183149342	183150052	2	2	2	1	True	4	4	0	0	TP
chr1	183364544	183364765	0	0	0	0	False	0	0	0	0	TN
chr1	183427169	183427427	0	0	0	0	False	0	0	0	0	TN
chr1	183614167	183614787	1	1	1	0	True	1	1	0	0	TP
