chrom	start	end	in_tpbase	in_tp	in_fn	in_fp	refined	out_tpbase	out_tp	out_fn	out_fp	state
chr1	23503951	23504519	0	0	0	0	False	0	0	0	0	TN
chr1	23710845	23711066	0	0	0	0	False	0	0	0	0	TN
chr1	23899699	23900066	0	0	3	1	True	2	1	0	0	TP
chr1	23935592	23935945	0	0	0	0	False	0	0	0	0	TN
chr1	24048061	24048316	0	0	0	0	False	0	0	0	0	TN
chr1	24162673	24162926	0	0	0	0	False	0	0	0	0	TN
chr1	24211875	24212483	0	0	4	1	True	2	2	2	0	FN
chr1	24344932	24345267	1	1	2	0	True	2	2	2	0	FN
chr1	24448562	24448783	0	0	1	0	False	0	0	1	0	FN
chr1	24477935	24481060	0	0	1	0	False	0	0	1	0	FN
chr1	24873535	24873756	0	0	0	0	False	0	0	0	0	TN
chr1	25462685	25462906	0	0	0	0	False	0	0	0	0	TN
chr1	25808185	25808451	0	0	0	0	False	0	0	0	0	TN
chr1	26163210	26163757	0	0	1	0	False	0	0	1	0	FN
chr1	26344903	26345175	0	0	1	0	False	0	0	1	0	FN
chr1	26800149	26800370	0	0	0	0	False	0	0	0	0	TN
chr1	28935356	28935577	0	0	0	0	False	0	0	0	0	TN
chr1	29453687	29453908	0	0	0	0	False	0	0	0	0	TN
chr1	29687630	29687851	0	0	0	0	False	0	0	0	0	TN
chr1	29707311	29707532	0	0	1	0	False	0	0	1	0	FN
chr1	29727102	29727871	1	1	3	0	True	1	1	2	0	FN
chr1	29770966	29771823	2	1	1	1	True	3	2	0	0	TP
chr1	29905569	29905790	0	0	0	0	False	0	0	0	0	TN
chr1	30036540	30036761	0	0	0	0	False	0	0	0	0	TN
chr1	30191312	30191574	0	0	0	0	False	0	0	0	0	TN
chr1	30488627	30488948	1	1	2	0	True	2	1	0	0	TP
chr1	30655349	30655791	2	2	3	0	True	4	2	0	0	TP
chr1	30732257	30732478	0	0	2	0	False	0	0	2	0	FN
chr1	30771692	30772007	0	0	1	0	False	0	0	1	0	FN
chr1	30773048	30773269	0	0	1	0	False	0	0	1	0	FN
chr1	30776184	30776471	0	0	1	0	False	0	0	1	0	FN
chr1	30835466	30835687	0	0	0	0	False	0	0	0	0	TN
chr1	31080539	31080794	0	0	0	0	False	0	0	0	0	TN
chr1	31431665	31432275	2	2	4	1	True	2	2	4	0	FN
chr1	31515980	31516201	0	0	0	0	False	0	0	0	0	TN
chr1	31807301	31807522	0	0	2	0	False	0	0	2	0	FN
chr1	32301004	32301260	0	0	0	0	False	0	0	0	0	TN
chr1	32738403	32738756	0	0	2	0	False	0	0	2	0	FN
chr1	32974169	32974517	0	0	1	0	False	0	0	1	0	FN
chr1	33307599	33307820	0	0	0	0	False	0	0	0	0	TN
chr1	33393613	33393834	0	0	0	0	False	0	0	0	0	TN
chr1	34777496	34777950	1	1	2	1	True	1	1	2	0	FN
chr1	34802139	34802390	0	0	0	0	False	0	0	0	0	TN
chr1	34839229	34839450	0	0	1	0	False	0	0	1	0	FN
chr1	34905905	34906126	0	0	0	0	False	0	0	0	0	TN
chr1	35576825	35577079	0	0	0	0	False	0	0	0	0	TN
chr1	36267536	36268049	1	1	1	0	True	1	1	0	0	TP
chr1	36403109	36403362	0	0	0	0	False	0	0	0	0	TN
chr1	36496564	36496785	0	0	0	0	False	0	0	0	0	TN
chr1	36544018	36544311	1	1	0	0	False	1	1	0	0	TP
chr1	36632478	36632737	0	0	0	0	False	0	0	0	0	TN
chr1	36682112	36682333	0	0	0	0	False	0	0	0	0	TN
chr1	36957343	36960257	3	3	1	0	True	3	3	1	1	FN,FP
chr1	37288283	37288534	0	0	0	0	False	0	0	0	0	TN
chr1	37335347	37335568	0	0	0	0	False	0	0	0	0	TN
chr1	37365297	37365518	0	0	0	0	False	0	0	0	0	TN
chr1	37429525	37429746	0	0	0	0	False	0	0	0	0	TN
chr1	37535128	37535349	0	0	0	0	False	0	0	0	0	TN
chr1	37753542	37753801	0	0	0	0	False	0	0	0	0	TN
chr1	37775599	37775820	0	0	1	0	False	0	0	1	0	FN
chr1	37939521	37939773	0	0	0	0	False	0	0	0	0	TN
chr1	37941847	37942068	0	0	0	0	False	0	0	0	0	TN
chr1	38729488	38729709	0	0	0	0	False	0	0	0	0	TN
chr1	38829813	38830034	0	0	1	0	False	0	0	1	0	FN
chr1	38882192	38882443	0	0	0	0	False	0	0	0	0	TN
chr1	38945735	38945956	0	0	2	0	False	0	0	2	0	FN
chr1	39211879	39212100	0	0	1	0	False	0	0	1	0	FN
chr1	39234536	39234968	2	1	0	0	False	2	1	0	0	TP
chr1	39504229	39504450	0	0	1	0	False	0	0	1	0	FN
chr1	39664381	39664607	0	0	2	0	False	0	0	2	0	FN
chr1	40046990	40047257	0	0	0	0	False	0	0	0	0	TN
chr1	40685184	40685442	0	0	0	0	False	0	0	0	0	TN
chr1	41053008	41053229	0	0	0	0	False	0	0	0	0	TN
chr1	41426170	41426391	0	0	0	0	False	0	0	0	0	TN
chr1	41531140	41531393	0	0	0	0	False	0	0	0	0	TN
chr1	41544756	41545063	1	1	4	1	True	0	0	2	1	FN,FP
chr1	41561628	41561849	0	0	0	0	False	0	0	0	0	TN
chr1	41638216	41638476	0	0	0	0	False	0	0	0	0	TN
chr1	41824658	41824910	0	0	0	0	False	0	0	0	0	TN
chr1	42110071	42110292	0	0	0	1	False	0	0	0	1	FP
chr1	42221921	42222142	0	0	1	0	False	0	0	1	0	FN
chr1	42251340	42251595	0	0	0	0	False	0	0	0	0	TN
chr1	42367029	42367250	0	0	0	0	False	0	0	0	0	TN
chr1	42535588	42535811	1	1	0	0	False	1	1	0	0	TP
chr1	43106203	43107185	0	0	1	0	False	0	0	1	0	FN
chr1	43308346	43308567	0	0	0	0	False	0	0	0	0	TN
chr1	43594172	43594393	0	0	1	0	False	0	0	1	0	FN
chr1	43904831	43905715	3	2	0	0	False	3	2	0	0	TP
chr1	43917371	43917636	0	0	0	0	False	0	0	0	0	TN
chr1	44102140	44102361	0	0	0	1	False	0	0	0	1	FP
chr1	44104187	44104408	0	0	0	0	False	0	0	0	0	TN
chr1	44138937	44140469	1	1	0	0	False	1	1	0	0	TP
chr1	44342701	44342922	0	0	0	0	False	0	0	0	0	TN
chr1	44737943	44738164	0	0	0	0	False	0	0	0	0	TN
chr1	44794919	44795820	0	0	0	1	False	0	0	0	1	FP
chr1	45044635	45044856	0	0	0	1	False	0	0	0	1	FP
chr1	45497532	45497872	0	0	4	1	True	2	1	0	0	TP
chr1	45710130	45711014	0	0	4	0	False	0	0	4	0	FN
chr1	46071619	46071840	0	0	0	0	False	0	0	0	0	TN
chr1	46146576	46146829	0	0	0	0	False	0	0	0	0	TN
chr1	46213247	46213468	0	0	1	0	False	0	0	1	0	FN
chr1	46240800	46241060	0	0	0	0	False	0	0	0	0	TN
chr1	46242149	46242370	0	0	0	0	False	0	0	0	0	TN
chr1	46776208	46776693	2	2	1	0	True	2	2	1	0	FN
chr1	47591293	47591547	0	0	0	0	False	0	0	0	0	TN
chr1	47722032	47722253	0	0	0	0	False	0	0	0	0	TN
chr1	47743114	47743549	2	1	0	0	False	2	1	0	0	TP
chr1	48283591	48283812	0	0	0	0	False	0	0	0	0	TN
chr1	48711605	48711858	0	0	0	0	False	0	0	0	0	TN
chr1	48980607	48980862	0	0	0	0	False	0	0	0	0	TN
chr1	49237401	49237658	0	0	0	0	False	0	0	0	0	TN
chr1	49947841	49948062	1	1	0	0	False	1	1	0	0	TP
chr1	50819571	50819840	0	0	0	0	False	0	0	0	0	TN
chr1	51632449	51632670	0	0	0	0	False	0	0	0	0	TN
chr1	51883663	51883915	0	0	0	0	False	0	0	0	0	TN
chr1	51906758	51906979	1	1	1	0	True	1	1	1	0	FN
chr1	52638191	52638451	0	0	0	0	False	0	0	0	0	TN
chr1	52776118	52776339	0	0	0	0	False	0	0	0	0	TN
chr1	52783798	52784019	0	0	0	1	False	0	0	0	1	FP
chr1	52796899	52797120	0	0	0	0	False	0	0	0	0	TN
chr1	53136449	53136670	0	0	0	0	False	0	0	0	0	TN
chr1	53283311	53284306	3	3	1	0	True	1	1	2	1	FN,FP
chr1	53350141	53350362	0	0	0	0	False	0	0	0	0	TN
chr1	53502205	53502586	0	0	1	0	False	0	0	1	0	FN
chr1	53709238	53709513	0	0	1	0	False	0	0	1	0	FN
chr1	53825349	53825570	0	0	0	0	False	0	0	0	0	TN
chr1	54154267	54154523	0	0	0	0	False	0	0	0	0	TN
chr1	54458682	54458983	2	1	1	0	True	2	1	1	0	FN
chr1	54510505	54510726	0	0	1	0	False	0	0	1	0	FN
chr1	54561594	54562027	0	0	2	1	True	1	1	0	0	TP
chr1	54599058	54599316	0	0	0	0	False	0	0	0	0	TN
chr1	54870711	54870963	0	0	0	0	False	0	0	0	0	TN
chr1	55398501	55398756	0	0	0	0	False	0	0	0	0	TN
chr1	55420595	55420855	0	0	0	0	False	0	0	0	0	TN
chr1	55728877	55729136	0	0	0	0	False	0	0	0	0	TN
chr1	55866886	55867143	0	0	0	0	False	0	0	0	0	TN
chr1	56365323	56369399	0	0	1	0	False	0	0	1	0	FN
chr1	56399085	56399336	0	0	0	0	False	0	0	0	0	TN
chr1	56530249	56530470	0	0	1	0	False	0	0	1	0	FN
chr1	56556956	56557177	0	0	0	0	False	0	0	0	0	TN
chr1	57134419	57134640	0	0	1	0	False	0	0	1	0	FN
chr1	57639086	57639396	1	1	0	0	False	1	1	0	0	TP
chr1	57704766	57704987	0	0	0	0	False	0	0	0	0	TN
chr1	57951221	57951442	0	0	0	0	False	0	0	0	0	TN
chr1	58074412	58074633	0	0	0	0	False	0	0	0	0	TN
chr1	58518183	58518404	0	0	0	0	False	0	0	0	0	TN
chr1	58648455	58648709	0	0	0	0	False	0	0	0	0	TN
chr1	58651210	58651517	0	0	0	0	False	0	0	0	0	TN
chr1	58729156	58729699	3	2	0	0	False	3	2	0	0	TP
chr1	59296539	59296792	0	0	0	0	False	0	0	0	0	TN
chr1	60064130	60065113	1	1	0	0	False	1	1	0	0	TP
chr1	60085570	60086029	1	1	4	0	True	2	1	0	0	TP
chr1	60229270	60229530	0	0	0	0	False	0	0	0	0	TN
chr1	60732553	60732815	0	0	0	0	False	0	0	0	0	TN
chr1	60912345	60912566	0	0	0	0	False	0	0	0	0	TN
chr1	61029985	61030247	0	0	0	0	False	0	0	0	0	TN
chr1	61199917	61200176	0	0	0	0	False	0	0	0	0	TN
chr1	61647630	61653958	0	0	1	0	False	0	0	1	0	FN
chr1	61796548	61796801	0	0	0	0	False	0	0	0	0	TN
chr1	61871292	61871595	0	0	1	1	True	0	0	1	1	FN,FP
chr1	61886708	61886929	0	0	0	0	False	0	0	0	0	TN
chr1	62189431	62189683	0	0	0	0	False	0	0	0	0	TN
chr1	62751605	62751826	0	0	0	0	False	0	0	0	0	TN
chr1	63045843	63046064	0	0	0	1	False	0	0	0	1	FP
chr1	63177997	63178218	0	0	0	0	False	0	0	0	0	TN
chr1	64201300	64201565	1	1	0	0	False	1	1	0	0	TP
chr1	64415192	64415807	1	1	1	0	True	1	1	1	0	FN
chr1	64878450	64878701	0	0	0	0	False	0	0	0	0	TN
chr1	65302133	65302391	0	0	0	0	False	0	0	0	0	TN
chr1	65362053	65362274	0	0	0	0	False	0	0	0	0	TN
chr1	65690977	65691238	0	0	0	0	False	0	0	0	0	TN
chr1	66589053	66589314	0	0	0	0	False	0	0	0	0	TN
chr1	66642986	66643207	0	0	0	0	False	0	0	0	0	TN
chr1	66659904	66660125	0	0	0	0	False	0	0	0	0	TN
chr1	66845079	66845330	0	0	0	0	False	0	0	0	0	TN
chr1	66945156	66945407	0	0	0	0	False	0	0	0	0	TN
chr1	67403816	67404037	0	0	0	0	False	0	0	0	0	TN
chr1	68616737	68616994	0	0	0	0	False	0	0	0	0	TN
chr1	69237380	69237601	0	0	0	0	False	0	0	0	0	TN
chr1	69409070	69409291	0	0	0	0	False	0	0	0	0	TN
chr1	69465136	69465357	0	0	0	0	False	0	0	0	0	TN
chr1	69561530	69562109	1	1	0	0	False	1	1	0	0	TP
chr1	70624561	70624819	0	0	0	0	False	0	0	0	0	TN
chr1	70646512	70647803	2	2	2	1	True	3	3	2	0	FN
chr1	70657960	70658181	0	0	0	0	False	0	0	0	0	TN
chr1	71136065	71136286	0	0	0	0	False	0	0	0	0	TN
chr1	71898797	71899085	0	0	0	1	False	0	0	0	1	FP
chr1	71927965	71928514	2	2	2	1	True	2	2	3	1	FN,FP
chr1	72339701	72339922	0	0	1	0	False	0	0	1	0	FN
chr1	72585027	72585248	0	0	0	0	False	0	0	0	0	TN
chr1	72869670	72869931	0	0	0	0	False	0	0	0	0	TN
chr1	73129186	73129407	0	0	2	0	False	0	0	2	0	FN
chr1	73146433	73146684	0	0	0	0	False	0	0	0	0	TN
chr1	73549431	73549652	0	0	0	0	False	0	0	0	0	TN
chr1	73777475	73777727	0	0	0	0	False	0	0	0	0	TN
chr1	73939724	73940095	1	1	0	0	False	1	1	0	0	TP
chr1	74060077	74060331	0	0	0	0	False	0	0	0	0	TN
chr1	74989398	74989619	0	0	0	0	False	0	0	0	0	TN
chr1	74992904	74993157	0	0	0	0	False	0	0	0	0	TN
chr1	75280026	75280317	1	1	2	0	True	2	1	0	0	TP
chr1	75376972	75382598	0	0	1	0	False	0	0	1	0	FN
chr1	75902562	75902831	0	0	0	0	False	0	0	0	0	TN
chr1	76646344	76646687	0	0	1	0	False	0	0	1	0	FN
chr1	76839621	76839858	1	1	0	0	False	1	1	0	0	TP
chr1	76846149	76846412	0	0	0	0	False	0	0	0	0	TN
chr1	77010599	77010820	0	0	1	0	False	0	0	1	0	FN
chr1	77016061	77016282	1	1	0	0	False	1	1	0	0	TP
chr1	77367458	77367948	2	1	0	0	False	2	1	0	0	TP
chr1	77444140	77444500	1	1	2	0	True	1	1	0	0	TP
chr1	77475299	77475559	0	0	0	0	False	0	0	0	0	TN
chr1	78415542	78415793	0	0	0	0	False	0	0	0	0	TN
chr1	79027323	79027544	0	0	0	0	False	0	0	0	0	TN
chr1	79242321	79242542	0	0	0	0	False	0	0	0	0	TN
chr1	79307674	79307934	0	0	0	0	False	0	0	0	0	TN
chr1	79572023	79572278	0	0	0	0	False	0	0	0	0	TN
chr1	79722692	79722913	0	0	0	0	False	0	0	0	0	TN
chr1	79883624	79883845	0	0	0	1	False	0	0	0	1	FP
chr1	80339429	80339650	0	0	0	0	False	0	0	0	0	TN
chr1	80508067	80508319	0	0	0	0	False	0	0	0	0	TN
chr1	82046131	82046388	0	0	0	0	False	0	0	0	0	TN
chr1	82161620	82161879	0	0	0	0	False	0	0	0	0	TN
chr1	82255915	82256136	0	0	2	0	False	0	0	2	0	FN
chr1	82576850	82577627	0	0	2	2	True	0	0	0	0	TN
chr1	82665396	82665647	0	0	0	0	False	0	0	0	0	TN
chr1	83295536	83295798	0	0	0	0	False	0	0	0	0	TN
chr1	83892159	83892839	0	0	1	1	True	0	0	1	1	FN,FP
chr1	84027393	84027614	0	0	0	0	False	0	0	0	0	TN
chr1	84922327	84922548	0	0	0	0	False	0	0	0	0	TN
chr1	85667850	85668071	0	0	0	0	False	0	0	0	0	TN
chr1	85996382	85996603	0	0	0	0	False	0	0	0	0	TN
chr1	86216451	86216769	0	0	3	1	True	1	1	0	0	TP
chr1	86985344	86985621	0	0	1	0	False	0	0	1	0	FN
chr1	87048472	87048726	0	0	0	0	False	0	0	0	0	TN
chr1	88314306	88314527	0	0	0	0	False	0	0	0	0	TN
chr1	89010114	89013051	0	0	1	0	False	0	0	1	0	FN
chr1	89040072	89040293	0	0	0	0	False	0	0	0	0	TN
chr1	89295502	89295753	0	0	0	0	False	0	0	0	0	TN
chr1	89797782	89798165	1	1	1	1	True	0	0	2	1	FN,FP
chr1	89806180	89806401	0	0	0	0	False	0	0	0	0	TN
chr1	90378686	90379233	0	0	2	1	True	1	1	0	0	TP
chr1	90392687	90392947	0	0	0	0	False	0	0	0	0	TN
chr1	90825996	90826217	0	0	0	0	False	0	0	0	0	TN
chr1	90838355	90838576	0	0	0	0	False	0	0	0	0	TN
chr1	90891666	90891887	0	0	0	0	False	0	0	0	0	TN
chr1	91169216	91169488	0	0	0	1	False	0	0	0	1	FP
chr1	91277788	91278009	0	0	0	0	False	0	0	0	0	TN
chr1	91459183	91460002	2	2	1	1	True	1	1	2	0	FN
chr1	91840269	91840490	0	0	1	0	False	0	0	1	0	FN
chr1	92017502	92018705	0	0	1	0	False	0	0	1	0	FN
chr1	92821125	92821595	1	1	0	0	False	1	1	0	0	TP
chr1	92940884	92941138	0	0	0	0	False	0	0	0	0	TN
chr1	93053111	93053332	0	0	0	0	False	0	0	0	0	TN
chr1	93846862	93847138	0	0	2	0	False	0	0	2	0	FN
chr1	94384354	94384623	0	0	0	0	False	0	0	0	0	TN
