chrom	start	end	in_tpbase	in_tp	in_fn	in_fp	refined	out_tpbase	out_tp	out_fn	out_fp	state
chr1	14514218	14514611	1	1	2	1	True	2	2	1	0	FN
chr1	15388185	15388445	1	1	1	0	True	1	1	1	0	FN
chr1	16166118	16166339	0	0	0	1	False	0	0	0	1	FP
chr1	17191795	17192016	0	0	2	0	False	0	0	2	0	FN
chr1	18049526	18049947	2	1	2	0	True	2	1	1	0	FN
chr1	18330473	18330790	0	0	1	0	False	0	0	1	0	FN
chr1	18502721	18502996	0	0	2	0	False	0	0	2	0	FN
chr1	18604626	18605035	1	1	0	1	True	1	1	0	1	FP
chr1	20623635	20623856	1	1	1	0	True	1	1	1	0	FN
chr1	20981409	20981727	1	1	1	0	True	1	1	0	0	TP
chr1	21179677	21180181	2	2	2	0	True	2	2	1	0	FN
chr1	21388118	21388857	0	0	3	1	True	2	2	0	0	TP
chr1	22577879	22578100	1	1	1	0	True	1	1	1	0	FN
chr1	22599573	22599846	0	0	0	1	False	0	0	0	1	FP
chr1	23276952	23277382	2	1	0	1	True	2	1	0	1	FP
chr1	23392294	23392555	0	0	3	1	True	3	2	0	0	TP
chr1	23884234	23884455	1	1	0	1	True	1	1	0	0	TP
chr1	23899699	23900066	1	1	2	0	True	2	1	0	0	TP
chr1	23935674	23935944	0	0	0	0	False	0	0	0	0	TN
chr1	24211875	24212483	1	1	3	0	True	1	1	0	0	TP
chr1	24344932	24345267	1	1	2	0	True	4	2	0	0	TP
chr1	25808186	25808452	0	0	0	0	False	0	0	0	0	TN
chr1	26488395	26488661	0	0	0	0	False	0	0	0	0	TN
chr1	27107109	27107330	1	1	1	0	True	1	1	1	0	FN
chr1	29727102	29727871	2	2	2	0	True	1	1	2	0	FN
chr1	29771200	29771823	1	1	2	0	True	2	1	0	0	TP
chr1	30488627	30488948	1	1	2	0	True	2	1	0	0	TP
chr1	30655349	30655791	1	1	4	0	True	2	1	0	0	TP
chr1	30972149	30972577	1	1	1	0	True	1	1	0	0	TP
chr1	31431665	31432266	1	1	5	1	True	2	2	2	0	FN
chr1	32738403	32738756	0	0	2	0	False	0	0	2	0	FN
chr1	34777496	34777950	1	1	2	1	True	1	1	2	0	FN
chr1	36267536	36268049	1	1	1	0	True	1	1	0	0	TP
chr1	36688377	36689005	2	1	1	0	True	2	1	1	0	FN
chr1	36957343	36960257	4	4	0	0	False	4	4	0	0	TP
chr1	37753552	37753821	0	0	0	0	False	0	0	0	0	TN
chr1	38945735	38945956	1	1	1	0	True	1	1	1	0	FN
chr1	39504229	39504450	0	0	1	0	False	0	0	1	0	FN
chr1	40058903	40059124	0	0	1	0	False	0	0	1	0	FN
chr1	41544750	41545063	1	1	4	1	True	1	1	3	1	FN,FP
chr1	43904831	43905715	1	1	2	1	True	1	1	2	1	FN,FP
chr1	43917372	43917638	0	0	0	0	False	0	0	0	0	TN
chr1	45044635	45044856	0	0	0	1	False	0	0	0	1	FP
chr1	45497532	45497872	0	0	4	1	True	2	1	0	0	TP
chr1	45710130	45711014	2	1	2	0	True	1	1	2	0	FN
chr1	46776208	46776693	2	2	1	0	True	3	2	1	0	FN
chr1	50381490	50382330	3	3	1	0	True	2	2	0	0	TP
chr1	50819571	50819840	0	0	0	0	False	0	0	0	0	TN
chr1	53283311	53284306	0	0	4	1	True	2	2	1	0	FN
chr1	54458682	54458983	1	1	2	1	True	0	0	2	1	FN,FP
chr1	54561594	54561888	0	0	2	1	True	1	1	0	0	TP
chr1	55508938	55509240	1	1	1	0	True	1	1	1	0	FN
chr1	55662429	55663918	2	2	1	0	True	2	2	1	0	FN
chr1	55665417	55666951	4	4	1	0	True	2	2	2	2	FN,FP
chr1	60085570	60086029	0	0	5	1	True	2	1	0	0	TP
chr1	67709841	67710316	1	1	0	0	False	1	1	0	0	TP
chr1	69915976	69916252	1	1	1	0	True	2	2	1	0	FN
chr1	70646512	70647803	2	2	2	1	True	2	2	2	0	FN
chr1	71898796	71899082	0	0	0	1	False	0	0	0	1	FP
chr1	71927938	71928484	1	1	3	1	True	3	3	3	1	FN,FP
chr1	75280026	75280317	1	1	2	0	True	1	1	2	0	FN
chr1	75902562	75902831	0	0	0	0	False	0	0	0	0	TN
chr1	77016061	77016282	1	1	0	1	True	1	1	0	0	TP
chr1	77444140	77444500	1	1	2	0	True	1	1	0	0	TP
chr1	82254671	82254892	0	0	0	1	False	0	0	0	1	FP
chr1	82255915	82256136	1	1	1	0	True	1	1	1	0	FN
chr1	82576850	82577627	0	0	2	2	True	0	0	0	0	TN
chr1	83013438	83013749	1	1	1	0	True	1	1	1	0	FN
chr1	83019021	83019433	1	1	1	0	True	1	1	1	0	FN
chr1	83892159	83892852	0	0	1	1	True	0	0	1	1	FN,FP
chr1	86216451	86216769	0	0	3	1	True	1	1	0	0	TP
chr1	86985344	86985621	0	0	1	0	False	0	0	1	0	FN
chr1	90378686	90379233	0	0	2	1	True	2	2	0	1	FP
chr1	91169199	91169468	0	0	0	0	False	0	0	0	0	TN
chr1	92821125	92821346	0	0	1	0	False	0	0	1	0	FN
chr1	93846862	93847138	0	0	2	0	False	0	0	2	0	FN
chr1	94384354	94384624	0	0	0	0	False	0	0	0	0	TN
chr1	96265579	96265900	1	1	1	0	True	1	1	0	0	TP
chr1	97323234	97323455	0	0	1	0	False	0	0	1	0	FN
chr1	98512355	98513127	0	0	3	1	True	2	1	0	0	TP
chr1	101253091	101253961	2	2	1	0	True	1	1	0	1	FP
chr1	101402015	101402236	0	0	1	0	False	0	0	1	0	FN
chr1	101552586	101554064	3	3	4	2	True	1	1	1	0	FN
chr1	103172955	103173305	1	1	2	1	True	2	2	1	0	FN
chr1	103364480	103365766	2	2	1	0	True	1	1	1	0	FN
chr1	104562163	104562384	1	1	1	0	True	1	1	1	0	FN
chr1	105769029	105769361	1	1	1	0	True	1	1	0	0	TP
chr1	108023060	108023599	1	1	2	1	True	2	2	0	0	TP
chr1	108666466	108666687	0	0	1	0	False	0	0	1	0	FN
chr1	108771295	108772526	1	1	7	0	True	1	1	1	0	FN
chr1	109177036	109177463	0	0	2	1	True	1	1	0	0	TP
chr1	109682887	109701553	0	0	1	0	False	0	0	1	0	FN
chr1	112146895	112147116	0	0	1	0	False	0	0	1	0	FN
chr1	113068589	113071265	2	2	0	0	False	2	2	0	0	TP
chr1	113416188	113416579	2	2	1	0	True	1	1	2	1	FN,FP
chr1	115568423	115568691	0	0	0	0	False	0	0	0	0	TN
chr1	117429424	117430135	1	1	2	1	True	3	3	0	1	FP
chr1	118318739	118319317	2	1	3	0	True	2	1	0	0	TP
chr1	118401324	118401593	0	0	0	0	False	0	0	0	0	TN
chr1	151847104	151847372	0	0	0	0	False	0	0	0	0	TN
chr1	152213835	152214400	0	0	2	0	False	0	0	2	0	FN
chr1	152218248	152218469	0	0	1	0	False	0	0	1	0	FN
chr1	152305847	152306490	1	1	1	0	True	1	1	1	0	FN
chr1	153256644	153256873	1	1	1	0	True	1	1	1	0	FN
chr1	154125571	154125866	0	0	1	0	False	0	0	1	0	FN
chr1	154380910	154381183	0	0	1	0	False	0	0	1	0	FN
chr1	154713846	154714067	1	1	1	1	True	0	0	2	1	FN,FP
chr1	155189407	155191568	2	2	6	1	True	6	7	0	0	TP
chr1	161055677	161056045	0	0	1	1	True	0	0	1	1	FN,FP
chr1	162726988	162727209	1	1	1	0	True	1	1	1	0	FN
chr1	164063490	164063724	1	1	1	0	True	2	1	0	0	TP
chr1	164206774	164207197	0	0	2	1	True	1	1	0	0	TP
chr1	164875862	164876128	0	0	0	0	False	0	0	0	0	TN
chr1	165582484	165583337	1	1	2	1	True	1	1	0	1	FP
chr1	166463372	166463830	0	0	2	0	False	0	0	2	0	FN
chr1	167056483	167056869	2	1	1	1	True	2	1	0	0	TP
chr1	168395384	168395605	1	1	1	0	True	1	1	1	0	FN
chr1	168471530	168472212	1	1	3	1	True	1	1	4	1	FN,FP
chr1	169255005	169277349	1	1	0	2	True	0	0	1	13	FN,FP
chr1	169354850	169355365	0	0	3	0	False	0	0	3	0	FN
chr1	172571697	172572083	1	1	2	1	True	2	2	1	0	FN
chr1	172694020	172694699	1	1	3	1	True	2	2	1	0	FN
chr1	175980116	175980396	0	0	2	0	False	0	0	2	0	FN
chr1	179040553	179040821	0	0	0	0	False	0	0	0	0	TN
chr1	180656365	180656619	1	1	1	0	True	2	1	0	0	TP
chr1	182118616	182118885	0	0	0	0	False	0	0	0	0	TN
chr1	183149342	183150052	2	2	2	1	True	2	2	2	1	FN,FP
chr1	183614167	183614787	0	0	2	1	True	1	1	0	0	TP
chr1	185420773	185421041	0	0	0	0	False	0	0	0	0	TN
chr1	187303648	187303917	0	0	0	0	False	0	0	0	0	TN
chr1	187495583	187497708	0	0	2	2	True	0	0	4	0	FN
chr1	188978267	188978553	0	0	1	0	False	0	0	1	0	FN
chr1	189818203	189818504	0	0	1	0	False	0	0	1	0	FN
chr1	192857117	192857813	2	1	1	1	True	2	1	1	1	FN,FP
chr1	193298494	193298824	0	0	2	0	False	0	0	2	0	FN
chr1	193497790	193498764	1	1	0	0	False	1	1	0	0	TP
chr1	194481242	194485291	3	3	2	0	True	4	4	1	0	FN
chr1	195571621	195572162	0	0	2	1	True	1	1	0	0	TP
chr1	196578053	196578322	0	0	0	0	False	0	0	0	0	TN
chr1	197164589	197164878	0	0	1	0	False	0	0	1	0	FN
chr1	202172398	202172787	1	1	1	1	True	1	1	1	1	FN,FP
chr1	202204664	202205525	0	0	10	1	True	4	2	1	0	FN
chr1	205209367	205209775	0	0	2	1	True	1	1	0	0	TP
chr1	205985626	205985847	1	1	1	0	True	1	1	1	0	FN
chr1	206052407	206052628	0	0	0	0	False	0	0	0	0	TN
chr1	206054016	206054237	0	0	1	0	False	0	0	1	0	FN
chr1	206064401	206064622	0	0	1	0	False	0	0	1	0	FN
chr1	207542626	207564077	0	0	2	0	False	0	0	2	0	FN
chr1	210465738	210466079	1	1	0	0	False	1	1	0	0	TP
chr1	211811677	211811944	0	0	0	0	False	0	0	0	0	TN
chr1	213119314	213119581	0	0	0	0	False	0	0	0	0	TN
chr1	214833937	214834214	0	0	2	1	True	1	1	0	0	TP
chr1	215209449	215209899	2	1	2	0	True	2	1	0	0	TP
chr1	216779128	216779628	2	2	0	0	False	2	2	0	0	TP
chr1	217523774	217524044	0	0	0	0	False	0	0	0	0	TN
chr1	218988157	218988378	1	1	1	0	True	1	1	1	0	FN
chr1	219904182	219904403	1	1	1	0	True	1	1	1	0	FN
chr1	219960218	219961120	1	1	5	0	True	3	3	1	0	FN
chr1	220466446	220466787	1	1	2	1	True	1	1	2	1	FN,FP
chr1	222138111	222139002	1	1	4	0	True	1	1	0	0	TP
chr1	223478846	223479298	2	2	3	0	True	1	1	3	1	FN,FP
chr1	223635871	223637009	3	3	1	0	True	3	3	1	0	FN
chr1	227909562	227909976	0	0	4	1	True	2	2	1	0	FN
chr1	230334980	230335893	0	0	4	0	False	0	0	4	0	FN
chr1	231052289	231052610	1	1	1	0	True	1	1	1	0	FN
chr1	231732983	231733872	1	1	1	0	True	1	1	0	0	TP
chr1	232332126	232332527	1	1	0	0	False	1	1	0	0	TP
chr1	232725191	232725544	1	1	1	0	True	2	1	0	0	TP
chr1	233339130	233339402	0	0	1	0	False	0	0	1	0	FN
chr1	235025842	235026141	1	1	2	1	True	1	1	2	1	FN,FP
chr1	236186151	236186372	1	1	1	0	True	1	1	1	0	FN
chr1	236633036	236633329	1	1	1	0	True	1	1	1	0	FN
chr1	236654742	236655011	0	0	0	0	False	0	0	0	0	TN
chr1	236713841	236715136	0	0	5	1	True	1	1	1	0	FN
chr1	236755596	236757268	2	2	1	0	True	2	2	0	1	FP
chr1	238627384	238627722	0	0	2	0	False	0	0	2	0	FN
chr1	238641651	238642008	1	1	3	1	True	2	2	3	2	FN,FP
chr1	240184826	240185229	1	1	2	1	True	1	1	1	1	FN,FP
chr1	240207917	240208138	0	0	1	0	False	0	0	1	0	FN
chr1	241310311	241310578	0	0	0	0	False	0	0	0	0	TN
chr1	241614667	241614888	1	1	1	0	True	1	1	1	0	FN
chr1	242392801	242394859	1	1	2	0	True	1	1	0	0	TP
chr1	244480530	244480751	0	0	1	0	False	0	0	1	0	FN
chr1	244620907	244621184	0	0	1	0	False	0	0	1	0	FN
chr1	244792871	244793628	0	0	2	1	True	1	1	1	0	FN
chr1	245102745	245103448	1	1	2	0	True	1	1	1	0	FN
chr1	245270114	245270439	0	0	1	1	True	1	1	0	0	TP
chr1	245442734	245443947	2	2	1	0	True	2	2	1	0	FN
chr1	245618565	245619275	2	2	1	0	True	2	2	0	0	TP
chr1	245973534	245977163	0	0	8	1	True	2	2	3	1	FN,FP
chr1	245991311	245992954	0	0	2	1	True	0	0	2	1	FN,FP
chr1	246071672	246072341	0	0	2	0	False	0	0	2	0	FN
chr1	246232749	246232970	1	1	1	0	True	2	2	0	0	TP
chr1	246324938	246325388	0	0	5	1	True	4	2	0	0	TP
chr1	246395493	246395834	1	1	1	0	True	1	1	1	0	FN
chr1	246520521	246521876	2	2	2	0	True	2	2	0	0	TP
chr1	246576089	246576310	1	1	1	0	True	1	1	1	0	FN
chr1	246605648	246605929	0	0	0	1	False	0	0	0	1	FP
chr1	246692441	246692887	1	1	2	0	True	1	1	2	0	FN
chr1	246764863	246765348	1	1	1	0	True	1	1	0	0	TP
chr1	246785595	246785916	1	1	2	1	True	1	1	2	1	FN,FP
chr1	246817897	246819458	0	0	3	0	False	0	0	3	0	FN
chr1	247091316	247091571	0	0	1	1	True	0	0	1	1	FN,FP
chr1	247115771	247119438	3	3	6	1	True	4	4	2	0	FN
chr1	247128750	247129900	1	1	1	0	True	1	1	1	0	FN
chr1	247363031	247363395	2	1	2	0	True	2	1	0	0	TP
chr1	247522115	247522382	0	0	0	0	False	0	0	0	0	TN
chr1	247888065	247894523	1	1	2	3	True	2	2	3	0	FN
chr1	248102929	248103150	0	0	0	1	False	0	0	0	1	FP
chr1	248382905	248383409	1	1	1	0	True	2	1	0	0	TP
chr1	248637398	248637948	0	0	2	1	True	1	1	0	0	TP
chr1	248657573	248657794	0	0	1	0	False	0	0	1	0	FN
chr1	248674664	248676045	1	1	3	1	True	1	1	1	0	FN
chr1	248746704	248748130	0	0	4	0	False	0	0	4	0	FN
chr1	248752672	248753761	1	1	6	1	True	3	3	2	1	FN,FP
chr1	248802810	248803705	1	1	1	1	True	2	2	0	0	TP
chr1	248829639	248829907	0	0	0	0	False	0	0	0	0	TN
chr10	321787	323459	1	1	4	1	True	3	3	2	3	FN,FP
chr10	336805	337378	2	2	1	0	True	2	2	1	0	FN
chr10	345381	346849	1	1	1	0	True	1	1	0	0	TP
chr10	417520	418224	1	1	3	1	True	2	2	2	0	FN
chr10	455419	456129	2	2	1	0	True	2	2	1	0	FN
chr10	477231	478493	0	0	14	1	True	3	2	1	0	FN
chr10	516270	516853	2	1	2	0	True	2	1	1	0	FN
chr10	678656	679657	1	1	2	0	True	2	2	0	0	TP
chr10	717697	718590	2	2	2	0	True	2	2	2	0	FN
chr10	734896	738305	5	5	5	2	True	2	2	9	2	FN,FP
chr10	744023	744562	0	0	2	1	True	1	1	0	0	TP
chr10	776031	776381	0	0	2	0	False	0	0	2	0	FN
chr10	777174	778613	2	2	0	0	False	2	2	0	0	TP
chr10	779549	780888	2	2	1	0	True	1	1	0	0	TP
chr10	1015402	1015755	1	1	1	0	True	2	1	0	0	TP
chr10	1235366	1237430	2	2	13	2	True	0	0	2	2	FN,FP
chr10	1238519	1240313	0	0	4	1	True	0	0	3	1	FN,FP
chr10	1326740	1327941	1	1	6	1	True	3	2	0	0	TP
chr10	1439459	1439725	0	0	0	0	False	0	0	0	0	TN
chr10	1459867	1461009	2	2	1	0	True	3	3	0	0	TP
chr10	1577120	1577421	2	2	1	0	True	1	2	2	1	FN,FP
chr10	1592376	1593316	1	1	2	1	True	3	3	0	0	TP
chr10	1698872	1701874	2	2	2	1	True	2	2	2	1	FN,FP
chr10	2231773	2232498	1	1	2	1	True	3	3	1	1	FN,FP
chr10	2392185	2392734	1	1	4	1	True	3	3	2	0	FN
chr10	2521341	2523556	4	4	3	0	True	2	2	2	0	FN
chr10	3060754	3061554	1	1	1	0	True	1	1	1	0	FN
chr10	3084937	3085922	2	2	2	2	True	2	2	0	1	FP
chr10	3205307	3206505	1	1	0	0	False	1	1	0	0	TP
chr10	3314596	3315280	1	1	1	0	True	1	1	0	0	TP
chr10	3457135	3458488	2	2	2	0	True	2	2	2	0	FN
chr10	3470757	3471054	0	0	2	0	False	0	0	2	0	FN
chr10	4495848	4496302	1	1	2	1	True	2	2	1	0	FN
chr10	4692040	4692340	0	0	2	1	True	1	1	0	0	TP
chr10	4954528	4954798	0	0	0	0	False	0	0	0	0	TN
chr10	5369843	5371143	3	3	1	0	True	2	2	1	1	FN,FP
chr10	6413363	6413843	1	1	1	0	True	1	1	1	0	FN
chr10	7207368	7207640	0	0	1	0	False	0	0	1	0	FN
chr10	7566624	7566980	0	0	2	0	False	0	0	2	0	FN
chr10	8269690	8270015	2	2	1	0	True	1	1	2	1	FN,FP
chr10	8562654	8562998	1	1	1	0	True	1	1	1	0	FN
chr10	9041180	9041448	0	0	0	0	False	0	0	0	0	TN
chr10	9407482	9407944	1	1	2	0	True	2	1	0	0	TP
chr10	10266045	10267320	1	1	2	1	True	3	3	0	0	TP
chr10	11107753	11108096	2	1	1	0	True	2	1	1	0	FN
chr10	11196914	11197135	0	0	0	1	False	0	0	0	1	FP
chr10	11283763	11284542	1	1	1	1	True	1	1	1	5	FN,FP
chr10	11365681	11366989	1	1	1	0	True	2	2	0	0	TP
chr10	12131778	12132055	0	0	2	0	False	0	0	2	0	FN
chr10	12827375	12827649	0	0	1	0	False	0	0	1	0	FN
chr10	13062926	13063387	0	0	2	1	True	0	0	1	0	FN
chr10	13115142	13115532	1	2	1	0	True	1	2	1	0	FN
chr10	13713706	13713986	0	0	1	0	False	0	0	1	0	FN
chr10	14568226	14568723	0	0	3	1	True	1	1	0	0	TP
chr10	17493829	17494098	0	0	0	0	False	0	0	0	0	TN
chr10	19315320	19315633	2	2	2	0	True	2	2	2	1	FN,FP
chr10	23331010	23331658	2	1	2	0	True	2	1	1	0	FN
chr10	23789809	23790675	1	1	2	1	True	2	2	0	0	TP
chr10	24557719	24558064	1	1	2	1	True	1	1	2	1	FN,FP
chr10	24988553	24988822	0	0	0	0	False	0	0	0	0	TN
chr10	25874269	25874657	2	1	2	0	True	1	1	0	0	TP
chr10	26587763	26587984	0	0	0	1	False	0	0	0	1	FP
chr10	26589263	26591505	0	0	0	1	False	0	0	0	1	FP
chr10	26624630	26624851	0	0	0	1	False	0	0	0	1	FP
chr10	26627157	26627378	0	0	0	1	False	0	0	0	1	FP
chr10	26641378	26641599	0	0	0	1	False	0	0	0	1	FP
chr10	26893358	26894547	1	1	1	1	True	1	1	1	0	FN
chr10	26935163	26935808	1	1	1	0	True	1	1	1	0	FN
chr10	27316720	27338275	0	0	2	2	True	1	1	115	0	FN
chr10	28043877	28044098	0	0	1	0	False	0	0	1	0	FN
chr10	30677203	30677831	1	1	1	0	True	1	1	0	0	TP
chr10	31617604	31617873	0	0	0	0	False	0	0	0	0	TN
chr10	31687132	31687729	2	2	3	0	True	3	3	1	1	FN,FP
chr10	33132159	33132436	0	0	1	0	False	0	0	1	0	FN
chr10	34605413	34606098	1	1	1	2	True	1	1	1	1	FN,FP
chr10	38808683	38809176	1	1	2	1	True	1	1	1	1	FN,FP
chr10	43210743	43211059	0	0	2	1	True	1	1	0	0	TP
chr10	45342104	45342325	0	0	1	0	False	0	0	1	0	FN
chr10	47179958	47180953	2	2	2	0	True	3	3	1	1	FN,FP
chr10	48657327	48657595	0	0	0	0	False	0	0	0	0	TN
chr10	48676051	48676630	2	2	1	0	True	2	2	0	0	TP
chr10	51553641	51553922	0	0	1	0	False	0	0	1	0	FN
chr10	51858012	51858509	1	1	2	0	True	1	1	0	0	TP
chr10	52302117	52302618	1	1	0	0	False	1	1	0	0	TP
chr10	52834169	52835437	1	1	8	0	True	1	1	4	0	FN
chr10	55520142	55520442	1	1	1	0	True	1	1	1	0	FN
chr10	55538481	55539034	1	1	1	0	True	1	1	1	0	FN
chr10	57497074	57498333	0	0	2	2	True	0	0	4	0	FN
chr10	58667332	58667629	0	0	2	0	False	0	0	2	0	FN
chr10	59516213	59516434	0	0	1	0	False	0	0	1	0	FN
chr10	59881893	59882608	2	2	3	0	True	1	1	1	0	FN
chr10	60469173	60469769	1	1	5	1	True	1	1	4	2	FN,FP
chr10	62369680	62371479	1	1	8	1	True	3	2	1	0	FN
chr10	62947719	62947989	0	0	0	0	False	0	0	0	0	TN
chr10	63811170	63811976	2	1	2	0	True	2	1	0	0	TP
chr10	65087452	65088343	1	1	4	0	True	1	1	4	0	FN
chr10	65272517	65273153	0	0	1	2	True	2	2	0	0	TP
chr10	65436668	65436889	0	0	1	0	False	0	0	1	0	FN
chr10	65524159	65524816	2	1	1	0	True	2	1	1	0	FN
chr10	70577067	70577747	1	1	0	0	False	1	1	0	0	TP
chr10	70686775	70687947	2	2	1	1	True	2	2	1	1	FN,FP
chr10	71296827	71297097	0	0	0	0	False	0	0	0	0	TN
chr10	71688865	71689223	2	1	1	0	True	2	1	0	0	TP
chr10	72198200	72198464	2	1	1	0	True	2	1	0	0	TP
chr10	73284626	73284893	0	0	0	0	False	0	0	0	0	TN
chr10	74595561	74595841	0	0	2	0	False	0	0	2	0	FN
chr10	75333210	75333838	2	1	2	0	True	2	1	0	0	TP
chr10	76616656	76617132	1	1	2	0	True	1	1	0	0	TP
chr10	81370451	81371451	1	1	2	1	True	3	3	2	0	FN
chr10	84793900	84794251	1	1	1	0	True	1	1	0	0	TP
chr10	86751685	86751906	0	0	1	0	False	0	0	1	0	FN
chr10	88203142	88203510	1	1	1	0	True	1	1	0	0	TP
chr10	89739388	89739656	0	0	0	0	False	0	0	0	0	TN
chr10	89787516	89788791	1	1	2	1	True	2	2	0	0	TP
chr10	92374730	92378006	1	1	0	1	True	1	1	0	1	FP
chr10	92674530	92675259	0	0	2	1	True	0	0	0	0	TN
chr10	93115932	93116153	1	1	1	0	True	1	1	1	0	FN
chr10	93785608	93786848	0	0	1	2	True	2	2	0	0	TP
chr10	97251389	97251899	0	0	2	1	True	1	1	0	0	TP
chr10	98044273	98044606	1	1	1	0	True	1	1	0	0	TP
chr10	99775209	99775475	0	0	0	0	False	0	0	0	0	TN
chr10	99900208	99900429	0	0	1	0	False	0	0	1	0	FN
chr10	100650905	100652008	2	2	4	3	True	1	1	4	0	FN
chr10	101366749	101367106	1	1	1	1	True	2	2	1	0	FN
chr10	101854953	101855176	1	1	1	0	True	1	1	1	0	FN
chr10	102637401	102637766	2	2	2	0	True	2	2	2	0	FN
chr10	103250923	103251363	2	2	2	0	True	4	4	0	0	TP
chr10	106292038	106292305	0	0	0	0	False	0	0	0	0	TN
chr10	111241840	111242865	3	2	1	0	True	2	2	0	0	TP
chr10	111430727	111432210	2	2	4	1	True	3	3	1	0	FN
chr10	111953110	111953380	0	0	0	0	False	0	0	0	0	TN
chr10	114083908	114084129	1	1	1	0	True	1	1	1	0	FN
chr10	116196449	116196781	1	1	0	0	False	1	1	0	0	TP
chr10	116633550	116634032	2	1	0	1	True	2	1	0	1	FP
chr10	116946374	116946643	0	0	0	0	False	0	0	0	0	TN
chr10	117065665	117065966	0	0	1	0	False	0	0	1	0	FN
chr10	117397480	117397803	0	0	2	0	False	0	0	2	0	FN
chr10	117945405	117945626	0	0	1	0	False	0	0	1	0	FN
chr10	118197740	118198359	2	1	3	0	True	2	1	2	0	FN
chr10	118758469	118758736	0	0	0	0	False	0	0	0	0	TN
chr10	119312828	119313157	1	1	1	0	True	1	1	0	0	TP
chr10	119394121	119394859	2	2	1	1	True	1	2	1	0	FN
chr10	119953444	119953787	1	1	1	0	True	1	1	1	0	FN
chr10	120733287	120734149	0	0	8	1	True	1	1	1	0	FN
chr10	122200246	122201406	1	1	0	0	False	1	1	0	0	TP
chr10	122602713	122611052	0	0	1	0	False	0	0	1	0	FN
chr10	122680813	122681920	1	1	2	1	True	2	2	0	0	TP
chr10	123254702	123255330	0	0	9	2	True	5	3	1	2	FN,FP
chr10	123292106	123292902	0	0	2	0	False	0	0	2	0	FN
chr10	123572699	123572920	1	1	1	0	True	1	1	1	0	FN
chr10	123999679	123999946	0	0	0	0	False	0	0	0	0	TN
chr10	124154500	124154929	1	1	1	0	True	1	1	0	0	TP
chr10	124471328	124471767	1	1	5	0	True	2	2	1	0	FN
