chrom	start	end	in_tpbase	in_tp	in_fn	in_fp	refined	out_tpbase	out_tp	out_fn	out_fp	state
chr1	236755106	236756944	1	1	2	1	True	0	0	2	1	FN,FP
chr1	237591003	237591299	0	0	1	0	False	0	0	1	0	FN
chr1	238627384	238627722	0	0	2	0	False	0	0	2	0	FN
chr1	238641651	238642008	1	1	3	1	True	1	1	4	3	FN,FP
chr1	240082878	240083264	1	1	1	0	True	2	2	0	0	TP
chr1	240184826	240185229	1	1	2	1	True	1	1	1	1	FN,FP
chr1	240207917	240208138	0	0	1	0	False	0	0	1	0	FN
chr1	241310311	241310578	0	0	0	0	False	0	0	0	0	TN
chr1	241614667	241614888	1	1	1	0	True	1	1	1	0	FN
chr1	241674726	241675243	1	1	2	1	True	1	1	2	1	FN,FP
chr1	242393075	242394859	0	0	3	2	True	0	0	1	2	FN,FP
chr1	244480530	244480751	0	0	1	0	False	0	0	1	0	FN
chr1	244620907	244621184	0	0	1	0	False	0	0	1	0	FN
chr1	244792871	244793628	0	0	2	1	True	1	1	1	0	FN
chr1	245102745	245103448	2	1	1	0	True	2	1	0	0	TP
chr1	245270114	245270439	0	0	1	1	True	1	1	0	0	TP
chr1	245442734	245443947	2	2	1	0	True	2	2	1	0	FN
chr1	245618565	245619275	2	2	1	0	True	2	2	0	0	TP
chr1	245662471	245662772	0	0	1	0	False	0	0	1	0	FN
chr1	245973918	245977163	1	1	7	2	True	1	2	4	1	FN,FP
chr1	245991311	245992954	0	0	2	1	True	0	0	2	1	FN,FP
chr1	246071672	246072341	0	0	2	0	False	0	0	2	0	FN
chr1	246232749	246232970	1	1	1	0	True	2	2	0	0	TP
chr1	246324938	246325388	0	0	5	1	True	3	2	0	0	TP
chr1	246347966	246348187	0	0	1	0	False	0	0	1	0	FN
chr1	246387770	246389864	1	1	2	1	True	3	3	0	1	FP
chr1	246395493	246395834	1	1	1	0	True	1	1	1	0	FN
chr1	246520521	246521876	1	1	3	1	True	1	1	1	1	FN,FP
chr1	246692441	246692887	2	2	1	0	True	2	2	2	1	FN,FP
chr1	246764863	246765348	1	1	1	0	True	1	1	0	0	TP
chr1	246785595	246785916	1	1	2	1	True	1	1	2	1	FN,FP
chr1	246817897	246819458	0	0	3	0	False	0	0	3	0	FN
chr1	247091316	247091571	0	0	1	1	True	0	0	1	1	FN,FP
chr1	247115771	247119438	4	4	5	1	True	3	3	2	1	FN,FP
chr1	247363031	247363395	1	1	3	0	True	1	1	1	0	FN
chr1	247522115	247522382	0	0	0	0	False	0	0	0	0	TN
chr1	247888065	247894523	0	0	3	5	True	2	3	0	0	TP
chr1	248102929	248103150	0	0	0	1	False	0	0	0	1	FP
chr1	248382905	248383409	1	1	1	0	True	2	1	0	0	TP
chr1	248637398	248637948	0	0	2	1	True	1	1	0	0	TP
chr1	248657573	248657794	0	0	1	0	False	0	0	1	0	FN
chr1	248746704	248748130	3	3	1	0	True	2	2	1	0	FN
chr1	248752678	248753761	1	1	6	1	True	3	3	2	1	FN,FP
chr10	321829	323459	1	1	4	1	True	3	3	2	1	FN,FP
chr10	336805	337378	2	2	1	0	True	2	2	1	0	FN
chr10	345381	346849	1	1	1	0	True	1	1	0	0	TP
chr10	417520	418224	1	1	3	1	True	3	3	2	0	FN
chr10	455419	456129	2	2	1	0	True	3	3	0	0	TP
chr10	477231	478493	1	1	13	0	True	2	2	2	0	FN
chr10	516270	516853	1	1	3	0	True	1	1	2	0	FN
chr10	678745	679657	1	1	2	1	True	2	2	0	0	TP
chr10	717697	718590	2	2	2	0	True	1	1	3	0	FN
chr10	735010	738344	5	5	5	1	True	1	1	10	1	FN,FP
chr10	744023	744562	0	0	2	1	True	1	1	0	0	TP
chr10	776031	776381	0	0	2	0	False	0	0	2	0	FN
chr10	777174	778613	2	2	0	0	False	2	2	0	0	TP
chr10	779549	780888	2	2	1	0	True	1	1	0	0	TP
chr10	959431	959704	0	0	1	0	False	0	0	1	0	FN
chr10	1015288	1015755	1	1	1	0	True	1	1	0	0	TP
chr10	1235366	1237430	0	0	15	0	False	0	0	15	0	FN
chr10	1238519	1240313	0	0	4	2	True	1	1	2	2	FN,FP
chr10	1326740	1327941	1	1	6	2	True	1	1	1	1	FN,FP
chr10	1439459	1439725	0	0	0	0	False	0	0	0	0	TN
chr10	1459799	1461009	2	2	1	0	True	2	2	0	0	TP
chr10	1541763	1542688	1	1	1	0	True	1	1	0	0	TP
chr10	1577120	1577421	2	2	1	0	True	1	2	2	1	FN,FP
chr10	1592119	1593316	1	1	2	1	True	2	2	1	1	FN,FP
chr10	1698876	1701874	2	2	2	1	True	2	2	2	1	FN,FP
chr10	2231773	2232530	1	1	2	1	True	2	2	2	1	FN,FP
chr10	2392185	2392734	1	1	4	1	True	3	3	2	0	FN
chr10	2521341	2523556	2	2	5	2	True	1	1	3	0	FN
chr10	3060754	3061554	1	1	1	0	True	1	1	1	0	FN
chr10	3084937	3085922	0	0	4	2	True	2	2	0	0	TP
chr10	3205307	3206505	1	1	0	0	False	1	1	0	0	TP
chr10	3314596	3315280	1	1	1	0	True	1	1	0	0	TP
chr10	3457135	3458727	2	2	2	0	True	2	2	2	0	FN
chr10	3470757	3471054	0	0	2	0	False	0	0	2	0	FN
chr10	4495848	4496302	2	2	1	0	True	2	2	1	0	FN
chr10	4692040	4692406	0	0	2	1	True	1	1	0	0	TP
chr10	4754062	4754283	0	0	1	0	False	0	0	1	0	FN
chr10	4954528	4954798	0	0	0	0	False	0	0	0	0	TN
chr10	5369954	5371143	3	3	1	0	True	3	3	1	0	FN
chr10	5616223	5616603	1	1	1	1	True	1	1	1	1	FN,FP
chr10	6413363	6413843	1	1	1	0	True	0	0	0	0	TN
chr10	7566624	7566980	0	0	2	0	False	0	0	2	0	FN
chr10	8269690	8270015	2	2	1	0	True	1	1	2	1	FN,FP
chr10	8562654	8562998	1	1	1	0	True	1	1	1	0	FN
chr10	9041180	9041448	0	0	0	0	False	0	0	0	0	TN
chr10	9407482	9407944	1	1	2	0	True	2	1	0	0	TP
chr10	10265639	10267320	0	0	3	1	True	3	3	0	0	TP
chr10	11107753	11108096	2	1	1	0	True	2	1	1	0	FN
chr10	11196914	11197135	0	0	0	1	False	0	0	0	1	FP
chr10	11283857	11284542	1	1	1	0	True	1	1	1	0	FN
chr10	11365403	11366989	1	1	1	0	True	1	1	0	0	TP
chr10	12131778	12132055	0	0	2	0	False	0	0	2	0	FN
chr10	12734313	12734584	0	0	0	1	False	0	0	0	1	FP
chr10	12827375	12827649	0	0	1	0	False	0	0	1	0	FN
chr10	13062926	13063387	0	0	2	0	False	0	0	2	0	FN
chr10	13115142	13115532	1	1	1	0	True	2	2	0	0	TP
chr10	13713706	13713986	0	0	1	0	False	0	0	1	0	FN
chr10	14568226	14568723	0	0	3	1	True	1	1	0	0	TP
chr10	17493829	17494098	0	0	0	0	False	0	0	0	0	TN
chr10	17554779	17555119	1	1	1	0	True	1	1	1	0	FN
chr10	19237955	19238176	1	1	1	0	True	1	1	1	0	FN
chr10	19315051	19315633	2	2	2	0	True	1	1	3	3	FN,FP
chr10	19530271	19530492	0	0	1	0	False	0	0	1	0	FN
chr10	20126348	20126883	2	2	0	1	True	2	2	0	0	TP
chr10	23331010	23331658	2	1	2	0	True	2	1	1	0	FN
chr10	23789707	23790675	1	1	2	0	True	1	1	0	0	TP
chr10	24557719	24558064	1	1	2	1	True	1	1	2	1	FN,FP
chr10	24988553	24988822	0	0	0	0	False	0	0	0	0	TN
chr10	25874269	25874657	0	0	4	1	True	1	1	0	0	TP
chr10	26571998	26572219	0	0	0	1	False	0	0	0	1	FP
chr10	26573505	26573726	0	0	0	1	False	0	0	0	1	FP
chr10	26575541	26579024	0	0	0	1	False	0	0	0	1	FP
chr10	26580330	26580551	0	0	0	1	False	0	0	0	1	FP
chr10	26582028	26584510	0	0	0	2	False	0	0	0	2	FP
chr10	26586549	26586770	0	0	0	1	False	0	0	0	1	FP
chr10	26587605	26587984	0	0	0	2	False	0	0	0	2	FP
chr10	26589263	26591505	0	0	0	1	False	0	0	0	1	FP
chr10	26617954	26618521	0	0	0	1	False	0	0	0	1	FP
chr10	26624639	26624860	0	0	0	1	False	0	0	0	1	FP
chr10	26627157	26627378	0	0	0	1	False	0	0	0	1	FP
chr10	26893358	26894547	1	1	1	1	True	1	1	1	0	FN
chr10	26935163	26935808	0	0	2	1	True	2	2	1	1	FN,FP
chr10	27316720	27338275	0	0	2	3	True	1	1	115	0	FN
chr10	28043877	28044098	0	0	1	0	False	0	0	1	0	FN
chr10	30677203	30677831	1	1	1	0	True	1	1	0	0	TP
chr10	31617604	31617873	0	0	0	0	False	0	0	0	0	TN
chr10	31687132	31687729	2	2	3	0	True	4	4	0	0	TP
chr10	33132159	33132436	0	0	1	0	False	0	0	1	0	FN
chr10	34605432	34605853	0	0	2	1	True	2	1	2	0	FN
chr10	38808683	38809176	1	1	2	1	True	1	1	1	1	FN,FP
chr10	43210743	43211059	0	0	2	1	True	1	1	0	0	TP
chr10	47179958	47180953	2	2	2	0	True	3	3	1	0	FN
chr10	48657327	48657595	0	0	0	0	False	0	0	0	0	TN
chr10	48676051	48676630	2	2	1	0	True	2	2	0	0	TP
chr10	51553641	51553922	0	0	1	0	False	0	0	1	0	FN
chr10	51858012	51858509	1	1	2	0	True	1	1	0	0	TP
chr10	52302117	52302618	1	1	0	0	False	1	1	0	0	TP
chr10	52527726	52527947	0	0	1	0	False	0	0	1	0	FN
chr10	52834169	52835437	2	2	7	0	True	1	1	2	0	FN
chr10	55538481	55539034	1	1	1	0	True	1	1	1	0	FN
chr10	57496846	57498333	0	0	2	4	True	0	0	4	2	FN,FP
chr10	57693205	57693426	0	0	1	0	False	0	0	1	0	FN
chr10	58667332	58667629	0	0	2	0	False	0	0	2	0	FN
chr10	59516213	59516434	0	0	1	0	False	0	0	1	0	FN
chr10	59881893	59882608	2	2	3	0	True	2	2	2	0	FN
chr10	60469173	60469769	1	1	5	1	True	3	3	3	0	FN
chr10	62369680	62371479	1	1	8	2	True	5	3	1	0	FN
chr10	62947719	62947989	0	0	0	0	False	0	0	0	0	TN
chr10	63811170	63811976	2	1	2	0	True	2	1	0	0	TP
chr10	65087452	65088343	1	1	4	0	True	2	2	3	0	FN
chr10	65272517	65273153	0	0	1	2	True	2	2	0	0	TP
chr10	65436668	65436889	0	0	1	0	False	0	0	1	0	FN
chr10	65524159	65524816	2	1	1	1	True	3	2	1	0	FN
chr10	70220799	70221065	0	0	0	0	False	0	0	0	0	TN
chr10	70577067	70577747	1	1	0	0	False	1	1	0	0	TP
chr10	70686775	70687947	2	2	1	1	True	2	2	1	1	FN,FP
chr10	71296827	71297097	0	0	0	0	False	0	0	0	0	TN
chr10	71688865	71689223	2	1	1	0	True	2	1	0	0	TP
chr10	72198188	72198464	2	2	1	0	True	1	1	1	1	FN,FP
chr10	73284626	73284893	0	0	0	0	False	0	0	0	0	TN
chr10	74595561	74595841	0	0	2	0	False	0	0	2	0	FN
chr10	75333210	75333838	2	1	2	0	True	2	1	0	0	TP
chr10	76616656	76617132	1	1	2	0	True	1	1	0	0	TP
chr10	81370451	81371451	1	1	2	1	True	3	3	2	0	FN
chr10	82132414	82132635	0	0	1	0	False	0	0	1	0	FN
chr10	84793900	84794251	1	1	1	0	True	1	1	0	0	TP
chr10	88203142	88203474	0	0	2	0	False	0	0	2	0	FN
chr10	89739388	89739656	0	0	0	0	False	0	0	0	0	TN
chr10	89787516	89788791	1	1	2	1	True	2	2	0	0	TP
chr10	92674530	92675259	0	0	2	0	False	0	0	2	0	FN
chr10	93115932	93116153	0	0	2	0	False	0	0	2	0	FN
chr10	94141479	94141752	0	0	1	0	False	0	0	1	0	FN
chr10	97251389	97251899	0	0	2	1	True	1	1	0	0	TP
chr10	98044274	98044606	0	0	2	1	True	1	1	0	0	TP
chr10	98407604	98407883	0	0	1	0	False	0	0	1	0	FN
chr10	99775209	99775475	0	0	0	0	False	0	0	0	0	TN
chr10	99900208	99900429	0	0	1	0	False	0	0	1	0	FN
chr10	100650905	100652008	1	1	5	3	True	0	0	3	0	FN
chr10	101366749	101367106	1	1	1	1	True	1	1	1	0	FN
chr10	101854953	101855176	1	1	1	0	True	1	1	1	0	FN
chr10	102637401	102637766	2	2	2	0	True	2	2	2	0	FN
chr10	103250989	103251363	2	2	2	0	True	0	0	2	1	FN,FP
chr10	104695982	104696463	1	1	1	0	True	1	1	0	0	TP
chr10	105856210	105856551	0	0	1	1	True	1	1	0	0	TP
chr10	106292038	106292305	0	0	0	0	False	0	0	0	0	TN
chr10	111241840	111242865	1	1	3	0	True	2	2	1	0	FN
chr10	111430727	111432210	2	2	4	1	True	3	3	1	0	FN
chr10	111953110	111953380	0	0	0	0	False	0	0	0	0	TN
